Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode
ESC_VA4395AA	ST3454	traces-0ErxPDR;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swap	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli							CTX-M-27						2021-05-18	2021-05-18	ESC_VA4395AA	Assembled	60	259432	5003551	Escherichia coli / Shigella;96.37%	77	47558	4.1	ESC_WB5265AA_AS
ESC_VA4396AA	ST3143	traces-0hFDdHc;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swap	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4396AA	Assembled	41	191062	5192521	Escherichia coli / Shigella;96.11%	112	27392	4.1	ESC_WB5315AA_AS
ESC_VA4397AA	ST3147-2	traces-0VxEYhQ;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swap	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli							CTX-M-27						2021-05-18	2021-05-18	ESC_VA4397AA	Assembled	32	262414	5066960	Escherichia coli / Shigella;95.01%	84	75152	4.1	ESC_WB5316AA_AS
ESC_VA4410AA	ST3150	traces-0NWUsDJ;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swap	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4410AA	Assembled	43	336291	5268068	Escherichia coli / Shigella;96.92%	92	27265	4.1	ESC_WB5317AA_AS
ESC_VA4411AA	ST3152	traces-0zeLxrV;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swap	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli							SHV-12						2021-05-18	2021-05-18	ESC_VA4411AA	Assembled	39	198549	5408138	Escherichia coli / Shigella;90.25%	121	51803	4.1	ESC_WB5318AA_AS
ESC_VA4414AA	ST3192	traces-0NadyhK;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swap	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4414AA	Assembled	55	191062	5092976	Escherichia coli / Shigella;98.68%	106	21546	4.1	ESC_WB5319AA_AS
ESC_VA4415AA	ST3473	traces-0DbaQsK;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swap	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4415AA	Assembled	43	193654	5159802	Escherichia coli / Shigella;93.17%	125	40528	4.1	ESC_WB5320AA_AS
ESC_VA4416AA	ST3486	traces-0ScYjBh;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli							CTX-M-27						2021-05-18	2021-05-18	ESC_VA4416AA	Assembled	52	193583	5068648	Escherichia coli / Shigella;98.75%	110	30016	4.1	ESC_WB5321AA_AS
ESC_VA4417AA	ST5007	traces-0EXDOnv;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swap	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4417AA	Assembled	39	275844	5264030	Escherichia coli / Shigella;98.79%	126	34368	4.1	ESC_WB5322AA_AS
ESC_VA4418AA	ST5011	traces-0ciKzWZ;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swap	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4418AA	Assembled	37	275844	5257559	Escherichia coli / Shigella;95.71%	93	14911	4.1	ESC_WB5323AA_AS
ESC_VA4419AA	ST5018	traces-0CxNbqV;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4419AA	Assembled	37	106037	5096430	Escherichia coli / Shigella;98.55%	159	74922	4.1	ESC_WB5324AA_AS
ESC_VA4420AA	ST5020	traces-0QVKIMx;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli							CTX-M-15						2021-05-18	2021-05-18	ESC_VA4420AA	Assembled	27	191062	5187664	Escherichia coli / Shigella;98.27%	182	30244	4.1	ESC_WB5325AA_AS
ESC_VA4421AA	ST5031	traces-0iwLRvx;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4421AA	Assembled	30	214415	5060386	Escherichia coli / Shigella;100.0%	54	40635	4.1	ESC_WB5326AA_AS
ESC_VA4422AA	ST5043	traces-0VwGlOO;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4422AA	Assembled	46	283274	5257535	Escherichia coli / Shigella;95.24%	89	26678	4.1	ESC_WB5327AA_AS
ESC_VA4423AA	ST5057	traces-0bjZDKc;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swap	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4423AA	Assembled	80	230034	4988779	Escherichia coli / Shigella;98.36%	84	35242	4.1	ESC_WB5328AA_AS
ESC_VA4424AA	ST5073	traces-0IayPEP;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swap	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4424AA	Assembled	42	222568	5238069	Escherichia coli / Shigella;97.5%	115	44979	4.1	ESC_WB5329AA_AS
ESC_VA4425AA	ST5085	traces-0xTphvI;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4425AA	Assembled	40	191062	5225575	Escherichia coli / Shigella;100.0%	108	82894	4.1	ESC_WB5330AA_AS
ESC_VA4426AA	ST5089	traces-0zXeKZu;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4426AA	Assembled	35	203422	5206799	Escherichia coli / Shigella;98.81%	118	42375	4.1	ESC_WB5331AA_AS
ESC_VA4427AA	ST5110	traces-0zZWlXG;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4427AA	Assembled	83	216213	5250050	Escherichia coli / Shigella;98.68%	106	44277	4.1	ESC_WB5332AA_AS
ESC_VA4428AA	ST4355	traces-0gVnZVO;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4428AA	Assembled	32	191062	5238826	Escherichia coli / Shigella;97.88%	135	43837	4.1	ESC_WB5333AA_AS
ESC_VA4429AA	ST5123	traces-0cCaOlF;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4429AA	Assembled	59	189847	5088184	Escherichia coli / Shigella;97.75%	129	50130	4.1	ESC_WB5334AA_AS
ESC_VA4430AA	ST5124	traces-0FUbKfX;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4430AA	Assembled	66	205720	5214187	Escherichia coli / Shigella;96.47%	141	15222	4.1	ESC_WB5335AA_AS
ESC_VA4431AA	ST4347	traces-0VFkXIy;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River	Waste water	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4431AA	Assembled	53	190708	4945234	Escherichia coli / Shigella;95.0%	80	32410	4.1	ESC_WB5354AA_AS
ESC_VA4432AA	ST5129	traces-0YKtpnf;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River	River water	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4432AA	Assembled	22	109553	5229810	Escherichia coli / Shigella;96.52%	136	87272	4.1	ESC_WB5355AA_AS
ESC_VA4433AA	ST5180	traces-0fWJTFI;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River	Waste water	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4433AA	Assembled	46	191062	5347416	Escherichia coli / Shigella;96.35%	186	21534	4.1	ESC_WB5356AA_AS
ESC_VA4434AA	ST5148	traces-0Qporxz;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River	River water	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-05-18	2021-05-18	ESC_VA4434AA	Assembled	60	317196	5091295	Escherichia coli / Shigella;98.41%	97	33912	4.1	ESC_WB5357AA_AS
ESC_VA5738AA	C7970	SRR13674856;ILLUMINA;Paired;;SRX10064308;SRA	Wild Animal	Swine	wild boar; Intestine segments with fecal content	2015				Europe	Spain							Universidad de La Rioja	Escherichia coli								PRJNA699864	SRP305609		SAMN17821934	SRS8226401	2021-06-01	2021-05-04	ESC_VA5738AA	Assembled	324	275981	5254167	Escherichia coli / Shigella;96.42%	178	33674	4.1	ESC_WB7824AA_AS
ESC_VA7983AA	ST3183	traces-0ZalpNL;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-06-23	2021-06-23	ESC_VA7983AA	Assembled	47	222650	5203584	Escherichia coli / Shigella;98.68%	118	30645	4.1	ESC_XB2573AA_AS
ESC_WA5548AA	ST3039	traces-0AcgRTg;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López Cerero	Escherichia coli							CTX-M-27						2021-09-06	2021-09-06	ESC_WA5548AA	Assembled	57	199772	5019685	Escherichia coli / Shigella;98.33%	87	35561	4.1	ESC_AC4095AA_AS
ESC_WA5549AA	ST3041	traces-0GnbSmQ;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López Cerero	Escherichia coli													2021-09-06	2021-09-06	ESC_WA5549AA	Assembled	53	362009	5184609	Escherichia coli / Shigella;98.28%	85	20384	4.1	ESC_AC4096AA_AS
ESC_WA5550AA	ST3115	traces-0LgNLrn;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López Cerero	Escherichia coli							CTX-M-27						2021-09-06	2021-09-06	ESC_WA5550AA	Assembled	54	257138	5023453	Escherichia coli / Shigella;98.25%	80	40088	4.1	ESC_AC4097AA_AS
ESC_WA5551AA	ST3131	traces-0lzybZk;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López Cerero	Escherichia coli							CTX-M-15						2021-09-06	2021-09-06	ESC_WA5551AA	Assembled	59	229966	5207194	Escherichia coli / Shigella;96.04%	155	23392	4.1	ESC_AC4098AA_AS
ESC_WA5552AA	ST3441	traces-0FhFOTg;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López Cerero	Escherichia coli							CMY-2						2021-09-06	2021-09-06	ESC_WA5552AA	Assembled	54	234851	5178409	Escherichia coli / Shigella;98.19%	76	21927	4.1	ESC_AC4099AA_AS
ESC_WA5553AA	ST3446	traces-0DpHddd;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López Cerero	Escherichia coli													2021-09-06	2021-09-06	ESC_WA5553AA	Assembled	64	210706	5259942	Escherichia coli / Shigella;97.37%	105	43836	4.1	ESC_AC4100AA_AS
ESC_WA5554AA	ST3016	traces-0Mlqsnt;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swap	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli													2021-09-07	2021-09-07	ESC_WA5554AA	Assembled	59	233471	5083352	Escherichia coli / Shigella;97.26%	96	59760	4.1	ESC_AC4101AA_AS
ESC_WA6766AA	ST3113	traces-0etxPkM;ILLUMINA;Paired;;NA;Uploaded,traces-0KbavpE;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Rectal swab	2018				Europe	Spain	Andalusia						Lorena López-Cerero	Escherichia coli							CTX-M-27						2021-10-29	2021-10-29	ESC_WA6766AA	Assembled	55	208792	5025497	Escherichia coli / Shigella;98.53%	91	42434	4.1	ESC_AC4103AA_AS
ESC_XA2151AA	DE039	traces-0aewqrg;ILLUMINA;Paired;;NA;Uploaded	Human	Human	rectal swab	2021				Europe	Spain	Catalonia						Juanjo González	Escherichia coli													2021-10-27	2021-10-27	ESC_XA2151AA	Assembled	93	191062	5175156	Escherichia coli / Shigella;98.73%	115	21431	4.1	ESC_AC3926AA_AS
ESC_YA5350AA	PF_EC08	SRR17883822;ILLUMINA;Paired;;SRX14043111;SRA	Human	Human	Homo sapiens; Gut	2014	3	4		Europe	Spain					40.4165001	-3.7025599	Centro Nacional de Biotecnologia	Escherichia coli								PRJNA803387	SRP358280		SAMN25649681	SRS11877972	2022-02-06	2022-02-04	ESC_YA5350AA	Assembled	393	249388	5200475	Escherichia coli / Shigella;98.72%	128	15222	4.1	ESC_CC2602AA_AS
ESC_YA5354AA	PF_EC04	SRR17883846;ILLUMINA;Paired;;SRX14043087;SRA	Human	Human	Homo sapiens; Gut	2014	3	4		Europe	Spain					40.4165001	-3.7025599	Centro Nacional de Biotecnologia	Escherichia coli								PRJNA803387	SRP358280		SAMN25649677	SRS11877948	2022-02-06	2022-02-04	ESC_YA5354AA	Assembled	428	274813	5074068	Escherichia coli / Shigella;98.71%	128	21920	4.1	ESC_CC2606AA_AS
ESC_YA5358AA	PF_EC22	SRR17883855;ILLUMINA;Paired;;SRX14043078;SRA	Human	Human	Homo sapiens; Gut	2014	3	4		Europe	Spain					40.4165001	-3.7025599	Centro Nacional de Biotecnologia	Escherichia coli								PRJNA803387	SRP358280		SAMN25649695	SRS11877939	2022-02-06	2022-02-04	ESC_YA5358AA	Assembled	353	191572	5108996	Escherichia coli / Shigella;96.0%	103	18592	4.1	ESC_CC2610AA_AS
ESC_YA5360AA	PF_EC03	SRR17883857;ILLUMINA;Paired;;SRX14043076;SRA	Human	Human	Homo sapiens; Gut	2014	3	4		Europe	Spain					40.4165001	-3.7025599	Centro Nacional de Biotecnologia	Escherichia coli								PRJNA803387	SRP358280		SAMN25649676	SRS11877936	2022-02-06	2022-02-04	ESC_YA5360AA	Assembled	368	309941	5232534	Escherichia coli / Shigella;96.2%	151	15758	4.1	ESC_CC2612AA_AS
ESC_YA5361AA	PF_EC20	SRR17883858;ILLUMINA;Paired;;SRX14043075;SRA	Human	Human	Homo sapiens; Gut	2014	3	4		Europe	Spain					40.4165001	-3.7025599	Centro Nacional de Biotecnologia	Escherichia coli								PRJNA803387	SRP358280		SAMN25649693	SRS11877935	2022-02-06	2022-02-04	ESC_YA5361AA	Assembled	385	209517	5245587	Escherichia coli / Shigella;94.79%	114	22213	4.1	ESC_CC2613AA_AS
ESC_YA5364AA	PF_EC17	SRR17883861;ILLUMINA;Paired;;SRX14043072;SRA	Human	Human	Homo sapiens; Gut	2014	3	4		Europe	Spain					40.4165001	-3.7025599	Centro Nacional de Biotecnologia	Escherichia coli								PRJNA803387	SRP358280		SAMN25649690	SRS11877933	2022-02-06	2022-02-04	ESC_YA5364AA	Assembled	367	251001	5040782	Escherichia coli / Shigella;98.27%	83	20922	4.1	ESC_CC2616AA_AS
ESC_YA5366AA	PF_EC15	SRR17883863;ILLUMINA;Paired;;SRX14043070;SRA	Human	Human	Homo sapiens; Gut	2014	3	4		Europe	Spain					40.4165001	-3.7025599	Centro Nacional de Biotecnologia	Escherichia coli								PRJNA803387	SRP358280		SAMN25649688	SRS11877930	2022-02-06	2022-02-04	ESC_YA5366AA	Assembled	357	308912	5203247	Escherichia coli / Shigella;96.09%	120	14597	4.1	ESC_CC2618AA_AS
ESC_YA5369AA	PF_EC12	SRR17883866;ILLUMINA;Paired;;SRX14043067;SRA	Human	Human	Homo sapiens; Gut	2014	3	4		Europe	Spain					40.4165001	-3.7025599	Centro Nacional de Biotecnologia	Escherichia coli								PRJNA803387	SRP358280		SAMN25649685	SRS11877926	2022-02-06	2022-02-04	ESC_YA5369AA	Assembled	339	333746	5330300	Escherichia coli / Shigella;95.23%	92	40820	4.1	ESC_CC2621AA_AS
ESC_YA9996AA	20210944	traces-0CioBoG;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2021				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							OXA-48						2022-03-30	2022-03-30	ESC_YA9996AA	Assembled	60	233907	5242621	Escherichia coli / Shigella;94.26%	137	21186	4.1	ESC_CC9954AA_AS
ESC_AB0901AA	716890	traces-0fuQGXo;ILLUMINA;Paired;;NA;Uploaded								Europe	Spain		Saragossa	Zaragoza				jessbs89@gmail.com	Escherichia coli													2022-06-14	2022-06-14	ESC_AB0901AA	Assembled	126	276251	5015077	Escherichia coli / Shigella;96.66%	87	32282	4.1	ESC_DC5174AA_AS
ESC_AB2536AA	SAMEA12940748	ERR8604520;ILLUMINA;Paired;;ERX8237100;SRA	Human	Human	Homo sapiens; human	2019	4			Europe	Spain							Instituto de Salud Carlos III	Escherichia coli								PRJEB50822	ERP135426		SAMEA12940748	ERS10539545	2022-07-16	2022-07-14	ESC_AB2536AA	Assembled	538	342364	5228136	Escherichia coli / Shigella;87.28%	77	24836	4.1	ESC_EC0627AA_AS
ESC_AB2542AA	SAMEA12940741	ERR8604514;ILLUMINA;Paired;;ERX8237094;SRA	Human	Human	Homo sapiens; human	2019	2			Europe	Spain							Instituto de Salud Carlos III	Escherichia coli								PRJEB50822	ERP135426		SAMEA12940741	ERS10539538	2022-07-16	2022-07-14	ESC_AB2542AA	Assembled	61	145469	5142753	Escherichia coli / Shigella;96.63%	123	18787	4.1	ESC_EC0633AA_AS
ESC_AB2546AA	SAMEA12940737	ERR8604510;ILLUMINA;Paired;;ERX8237090;SRA	Human	Human	Homo sapiens; human	2019	3			Europe	Spain							Instituto de Salud Carlos III	Escherichia coli								PRJEB50822	ERP135426		SAMEA12940737	ERS10539534	2022-07-16	2022-07-14	ESC_AB2546AA	Assembled	685	188453	5153473	Escherichia coli / Shigella;96.11%	117	74782	4.1	ESC_EC0637AA_AS
ESC_AB2547AA	SAMEA12940736	ERR8604509;ILLUMINA;Paired;;ERX8237089;SRA	Human	Human	Homo sapiens; human	2019	2			Europe	Spain							Instituto de Salud Carlos III	Escherichia coli								PRJEB50822	ERP135426		SAMEA12940736	ERS10539533	2022-07-16	2022-07-14	ESC_AB2547AA	Assembled	376	203082	5218974	Escherichia coli / Shigella;97.56%	122	27730	4.1	ESC_EC0638AA_AS
ESC_BB1824AA	20220454	traces-0YpTptd;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2022				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli													2022-08-29	2023-09-05	ESC_BB1824AA	Assembled	94	157675	5193227	Escherichia coli / Shigella;96.78%	125	33787	4.1	ESC_FC1313AA_AS
ESC_BB4447AA	20200661	traces-0QYUsag;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2020				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							OXA-48						2022-09-19	2023-09-26	ESC_BB4447AA	Assembled	33	173930	5369683	Escherichia coli / Shigella;95.23%	119	74813	4.1	ESC_FC4725AA_AS
ESC_BB4458AA	20190664	traces-0RQcLVY;ILLUMINA;Paired;;NA;Uploaded	Human	Human		2019				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							OXA-48						2022-09-19	2023-09-26	ESC_BB4458AA	Assembled	49	172671	5414494	Escherichia coli / Shigella;97.42%	192	44657	4.1	ESC_FC4736AA_AS
ESC_CB1561AA	V21-1	traces-0AZUIMO;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River		2021				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-24						2022-10-25	2023-11-01	ESC_CB1561AA	Assembled	72	279970	5007015	Escherichia coli / Shigella;95.89%	101	15310	4.1	ESC_GC3347AA_AS
ESC_CB1563AA	V21-9	traces-0epkDcK;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River		2021				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-14						2022-10-25	2023-11-01	ESC_CB1563AA	Assembled	63	216213	5021369	Escherichia coli / Shigella;97.39%	111	50723	4.1	ESC_GC3349AA_AS
ESC_CB1564AA	V21-20	traces-0fMbIcH;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River		2021				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-24						2022-10-25	2023-11-01	ESC_CB1564AA	Assembled	62	279510	5009361	Escherichia coli / Shigella;94.87%	98	16755	4.1	ESC_GC3350AA_AS
ESC_CB1686AA	V39-1	traces-0sOgdQw;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River		2022				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-15						2022-10-26	2023-11-02	ESC_CB1686AA	Assembled	54	221783	5173000	Escherichia coli / Shigella;98.8%	115	18963	4.1	ESC_GC3654AA_AS
ESC_CB1690AA	V39-5	traces-0NVSiEE;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River		2022				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-15						2022-10-26	2023-11-02	ESC_CB1690AA	Assembled	50	151679	5323218	Escherichia coli / Shigella;95.0%	131	20906	4.1	ESC_GC3658AA_AS
ESC_CB1805AA	2022054 (AS7-1-28)	traces-0DBQvPv;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River		2022				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-27						2022-10-27	2023-11-03	ESC_CB1805AA	Assembled	91	209445	5223670	Escherichia coli / Shigella;91.5%	140	27947	4.1	ESC_GC3811AA_AS
ESC_CB1811AA	2022102 (AS16-21)	traces-0QGGPeH;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River		2022				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-15						2022-10-27	2023-11-03	ESC_CB1811AA	Assembled	110	276354	5203761	Escherichia coli / Shigella;91.11%	156	71957	4.1	ESC_GC3817AA_AS
ESC_CB1814AA	2022106 (AS16-25)	traces-0ESyCgJ;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River		2022				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-27						2022-10-27	2023-11-03	ESC_CB1814AA	Assembled	44	205478	5191373	Escherichia coli / Shigella;97.98%	156	80418	4.1	ESC_GC3820AA_AS
ESC_CB1815AA	2022107 (AS16-26)	traces-0KnPRLp;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River		2022				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-24						2022-10-27	2023-11-03	ESC_CB1815AA	Assembled	85	279970	5002559	Escherichia coli / Shigella;94.44%	108	18036	4.1	ESC_GC3821AA_AS
ESC_CB1818AA	2022139 (AS14-28)	traces-0vrFILT;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River		2022				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-27						2022-10-27	2023-11-03	ESC_CB1818AA	Assembled	122	228159	5119143	Escherichia coli / Shigella;97.4%	110	17089	4.1	ESC_GC3824AA_AS
ESC_CB1819AA	AS14-29	traces-0JoaQny;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River		2022				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-27						2022-10-27	2023-11-03	ESC_CB1819AA	Assembled	142	228159	5118745	Escherichia coli / Shigella;97.02%	94	17651	4.1	ESC_GC3825AA_AS
ESC_CB1820AA	2022146 (AS14-36)	traces-0rpgwrv;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River		2022				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-27						2022-10-27	2023-11-03	ESC_CB1820AA	Assembled	106	208664	4895424	Escherichia coli / Shigella;95.88%	107	33190	4.1	ESC_GC3826AA_AS
ESC_CB1826AA	2022201 (AS16.1-35)	traces-0sFvDvR;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River		2022				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-15						2022-10-27	2023-11-03	ESC_CB1826AA	Assembled	57	191087	5094296	Escherichia coli / Shigella;100.0%	105	13108	4.1	ESC_GC3832AA_AS
ESC_CB1827AA	2022212 (AS16.1-51)	traces-0qMJYZt;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River		2022				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							CTX-M-15						2022-10-27	2023-11-03	ESC_CB1827AA	Assembled	50	161478	5277967	Escherichia coli / Shigella;98.1%	149	32509	4.1	ESC_GC3833AA_AS
ESC_CB3136AA	DTU_2020_1000170_1_SI_ESP_BAR_046	ERR10432433;ILLUMINA;Paired;;ERX9959951;SRA	Human	Human	Homo Sapiens; urine	2020	3	4		Europe	Spain							Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	Escherichia coli								PRJEB56918	ERP141886		SAMEA111506000	ERS13618362	2022-11-01	2022-11-01	ESC_CB3136AA	Assembled	135	175566	5321485	Escherichia coli / Shigella;97.92%	184	2731	5	ESC_HC1555AA_AS
ESC_CB3147AA	DTU_2020_1000159_1_SI_ESP_BAR_035	ERR10432418;ILLUMINA;Paired;;ERX9959936;SRA	Human	Human	Homo Sapiens; urine	2020	3	2		Europe	Spain							Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	Escherichia coli								PRJEB56918	ERP141886		SAMEA111505995	ERS13618357	2022-11-01	2022-11-01	ESC_CB3147AA	Assembled	87	159204	5378702	Escherichia coli / Shigella;99.01%	163	3134	5	ESC_HC1566AA_AS
ESC_CB3152AA	DTU_2020_1000131_1_SI_ESP_BAR_007	ERR10432408;ILLUMINA;Paired;;ERX9959926;SRA	Human	Human	Homo Sapiens; blood	2020	3	2		Europe	Spain							Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark	Escherichia coli								PRJEB56918	ERP141886		SAMEA111505990	ERS13618352	2022-11-01	2022-11-01	ESC_CB3152AA	Assembled	61	175604	5386520	Escherichia coli / Shigella;95.88%	193	3550	5	ESC_HC1571AA_AS
