Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Assembly barcode	Version
ESC_GB5516AA	VUTI157	SRR25648041;ILLUMINA;Paired;;SRX21374545;SRA	Human	Human	Homo sapiens; urine	2021	1	15		North America	United States	Tennessee	Davidson County	Nashville-Davidson		36.14	-86.8	Vanderbilt University Medical Center	Escherichia coli								PRJNA975897	SRP448368		SAMN36995326	SRS18617638	2023-08-16	2023-08-15	ESC_GB5516AA	Assembled	170.3	234831	5167522	Escherichia coli / Shigella;99.41%	78	950	ESC_LC0516AA_AS	5.1
ESC_GB6263AA	2023EL-00824	SRR25730274;ILLUMINA;Paired;;SRX21454287;SRA	Human	Human	Homo sapiens; urine	2023				North America	United States							Minnesota Department of Health Infectious Disease Laboratory Submission Group	Escherichia coli								PRJNA288601	SRP074197		SAMN37112972	SRS18690291	2023-08-23	2023-08-22	ESC_GB6263AA	Assembled	94.9	360535	5103798	Escherichia coli / Shigella;99.41%	102	2184	ESC_LC1216AA_AS	5.1
ESC_GB7954AA	ARS-CC16523	SRR25825215;ILLUMINA;Paired;;SRX21546553;SRA	Livestock	Bovine	dairy calf feces	2017				North America	United States							USDA	Escherichia coli								PRJNA1011223	SRP457749		SAMN37211040	SRS18755746	2023-08-31	2023-08-31	ESC_GB7954AA	Assembled	57.1	43149	5196505	Escherichia coli / Shigella;98.27%	290	44110	ESC_LC2958AA_AS	5.1
ESC_GB7955AA	ARS-CC15818	SRR25825216;ILLUMINA;Paired;;SRX21546552;SRA	Livestock	Bovine	dairy calf feces	2017				North America	United States							USDA	Escherichia coli								PRJNA1011223	SRP457749		SAMN37211039	SRS18755745	2023-08-31	2023-08-31	ESC_GB7955AA	Assembled	88.6	126099	5412930	Escherichia coli / Shigella;98.5%	185	12765	ESC_LC2959AA_AS	5.1
ESC_GB7956AA	ARS-CC15816	SRR25825217;ILLUMINA;Paired;;SRX21546551;SRA	Livestock	Bovine	dairy calf feces	2017				North America	United States							USDA	Escherichia coli								PRJNA1011223	SRP457749		SAMN37211038	SRS18755744	2023-08-31	2023-08-31	ESC_GB7956AA	Assembled	54.8	127576	5406150	Escherichia coli / Shigella;97.95%	197	16010	ESC_LC2960AA_AS	5.1
ESC_GB7957AA	ARS-CC15813	SRR25825218;ILLUMINA;Paired;;SRX21546550;SRA	Livestock	Bovine	dairy calf feces	2017				North America	United States							USDA	Escherichia coli								PRJNA1011223	SRP457749		SAMN37211037	SRS18755742	2023-08-31	2023-08-31	ESC_GB7957AA	Assembled	78.2	80847	5404403	Escherichia coli / Shigella;98.1%	215	20740	ESC_LC2961AA_AS	5.1
ESC_GB7958AA	ARS-CC15811	SRR25825219;ILLUMINA;Paired;;SRX21546549;SRA	Livestock	Bovine	dairy calf feces	2017				North America	United States							USDA	Escherichia coli								PRJNA1011223	SRP457749		SAMN37211036	SRS18755743	2023-08-31	2023-08-31	ESC_GB7958AA	Assembled	84.6	194573	5420677	Escherichia coli / Shigella;97.97%	140	4228	ESC_LC2962AA_AS	5.1
ESC_GB9138AA	VUTI1100	SRR25900066;ILLUMINA;Paired;;SRX21620170;SRA	Human	Human	Homo sapiens; urine	2021	3	15		North America	United States	Tennessee	Davidson County	Nashville-Davidson		36.1425	-86.8014	Vanderbilt University Medical Center	Escherichia coli								PRJNA819016	SRP379324		SAMN37272179	SRS18792443	2023-09-05	2023-09-04	ESC_GB9138AA	Assembled	17.5	411286	4860410	Escherichia coli / Shigella;99.79%	50	3333	ESC_LC4084AA_AS	5.1
ESC_GB9939AA	S0841_CC00028	ERR11855292;ILLUMINA;Paired;;ERX11253370;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210859	ERS16191544	2023-09-10	2023-09-09	ESC_GB9939AA	Assembled	470.1	204007	5230839	Escherichia coli / Shigella;99.62%	128	5784	ESC_LC4890AA_AS	5.1
ESC_GB9942AA	S0807_CC00065	ERR11855281;ILLUMINA;Paired;;ERX11253359;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210848	ERS16191533	2023-09-10	2023-09-09	ESC_GB9942AA	Assembled	351.5	177900	5209693	Escherichia coli / Shigella;99.22%	95	9476	ESC_LC4893AA_AS	5.1
ESC_GB9946AA	S0753_CC00065	ERR11855272;ILLUMINA;Paired;;ERX11253350;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210839	ERS16191524	2023-09-10	2023-09-09	ESC_GB9946AA	Assembled	338.4	129444	5193381	Escherichia coli / Shigella;99.61%	108	12956	ESC_LC4897AA_AS	5.1
ESC_GB9950AA	S0695_CC00065	ERR11855257;ILLUMINA;Paired;;ERX11253335;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210825	ERS16191510	2023-09-10	2023-09-09	ESC_GB9950AA	Assembled	333.6	173278	5207465	Escherichia coli / Shigella;99.2%	95	12886	ESC_LC4901AA_AS	5.1
ESC_GB9954AA	S0654_CC00065	ERR11855253;ILLUMINA;Paired;;ERX11253331;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210821	ERS16191506	2023-09-10	2023-09-09	ESC_GB9954AA	Assembled	272.1	228665	5200387	Escherichia coli / Shigella;99.61%	73	7055	ESC_LC4905AA_AS	5.1
ESC_GB9955AA	S0638_CC00237	ERR11855252;ILLUMINA;Paired;;ERX11253330;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210820	ERS16191505	2023-09-10	2023-09-09	ESC_GB9955AA	Assembled	351.7	173000	5116829	Escherichia coli / Shigella;99.6%	72	6574	ESC_LC4906AA_AS	5.1
ESC_GB9958AA	S0629_CC00134	ERR11855249;ILLUMINA;Paired;;ERX11253327;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210817	ERS16191502	2023-09-10	2023-09-09	ESC_GB9958AA	Assembled	340.2	160498	5211764	Escherichia coli / Shigella;99.42%	133	8316	ESC_LC4909AA_AS	5.1
ESC_GB9959AA	S0627_CC00122	ERR11855248;ILLUMINA;Paired;;ERX11253326;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210816	ERS16191501	2023-09-10	2023-09-09	ESC_GB9959AA	Assembled	298.4	282807	5117765	Escherichia coli / Shigella;99.6%	63	4227	ESC_LC4910AA_AS	5.1
ESC_GB9960AA	S0626_CC00119	ERR11855247;ILLUMINA;Paired;;ERX11253325;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210815	ERS16191500	2023-09-10	2023-09-09	ESC_GB9960AA	Assembled	281.4	338247	5116829	Escherichia coli / Shigella;99.41%	67	3774	ESC_LC4911AA_AS	5.1
ESC_GB9961AA	S0612_CC00065	ERR11855243;ILLUMINA;Paired;;ERX11253321;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210811	ERS16191496	2023-09-10	2023-09-09	ESC_GB9961AA	Assembled	326.7	282510	5196143	Escherichia coli / Shigella;99.61%	60	2903	ESC_LC4912AA_AS	5.1
ESC_GB9965AA	S0607_CC00029	ERR11855239;ILLUMINA;Paired;;ERX11253317;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210807	ERS16191492	2023-09-10	2023-09-09	ESC_GB9965AA	Assembled	421.1	277251	5134980	Escherichia coli / Shigella;99.4%	89	5479	ESC_LC4916AA_AS	5.1
ESC_GB9966AA	S0606_CC00028	ERR11855238;ILLUMINA;Paired;;ERX11253316;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210806	ERS16191491	2023-09-10	2023-09-09	ESC_GB9966AA	Assembled	414.7	127593	5224545	Escherichia coli / Shigella;99.24%	158	11100	ESC_LC4917AA_AS	5.1
ESC_GB9969AA	S0587_CC00122	ERR11855229;ILLUMINA;Paired;;ERX11253307;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210797	ERS16191482	2023-09-10	2023-09-09	ESC_GB9969AA	Assembled	419.3	171430	5119346	Escherichia coli / Shigella;99.61%	80	5028	ESC_LC4920AA_AS	5.1
ESC_GB9970AA	S0585_CC00119	ERR11855228;ILLUMINA;Paired;;ERX11253306;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210796	ERS16191481	2023-09-10	2023-09-09	ESC_GB9970AA	Assembled	336.9	229952	5117972	Escherichia coli / Shigella;99.6%	81	4716	ESC_LC4921AA_AS	5.1
ESC_GB9976AA	S0556_CC00237	ERR11855216;ILLUMINA;Paired;;ERX11253294;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210784	ERS16191469	2023-09-10	2023-09-09	ESC_GB9976AA	Assembled	362.6	154603	5116906	Escherichia coli / Shigella;99.6%	89	7450	ESC_LC4927AA_AS	5.1
ESC_GB9979AA	S0542_CC00122	ERR11855207;ILLUMINA;Paired;;ERX11253285;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210775	ERS16191460	2023-09-10	2023-09-09	ESC_GB9979AA	Assembled	334.3	304403	5118429	Escherichia coli / Shigella;99.61%	68	3363	ESC_LC4930AA_AS	5.1
ESC_GB9980AA	S0541_CC00119	ERR11855206;ILLUMINA;Paired;;ERX11253284;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210774	ERS16191459	2023-09-10	2023-09-09	ESC_GB9980AA	Assembled	389.3	216893	5116775	Escherichia coli / Shigella;99.4%	79	5324	ESC_LC4931AA_AS	5.1
ESC_GB9983AA	S0524_CC00065	ERR11855201;ILLUMINA;Paired;;ERX11253279;SRA				2021	9	6		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114210769	ERS16191454	2023-09-10	2023-09-09	ESC_GB9983AA	Assembled	293.8	234127	5408955	Escherichia coli / Shigella;96.04%	98	17510	ESC_LC4934AA_AS	5.1
ESC_HB0007AA	S0819_CC00118	ERR11820243;ILLUMINA;Paired;;ERX11218431;SRA				2021	7	1		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114211156	ERS16191841	2023-09-10	2023-09-09	ESC_HB0007AA	Assembled	293.4	171365	5115708	Escherichia coli / Shigella;99.6%	81	7131	ESC_LC4958AA_AS	5.1
ESC_HB0013AA	S0773_CC00118	ERR11820235;ILLUMINA;Paired;;ERX11218423;SRA				2021	7	1		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114211148	ERS16191833	2023-09-10	2023-09-09	ESC_HB0013AA	Assembled	271.1	564042	5118928	Escherichia coli / Shigella;99.61%	71	1422	ESC_LC4964AA_AS	5.1
ESC_HB0018AA	S0743_CC00028	ERR11820225;ILLUMINA;Paired;;ERX11218413;SRA				2021	7	1		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114211138	ERS16191823	2023-09-10	2023-09-09	ESC_HB0018AA	Assembled	276.2	178117	5230704	Escherichia coli / Shigella;99.62%	133	8372	ESC_LC4969AA_AS	5.1
ESC_HB0021AA	S0713_CC00118	ERR11820220;ILLUMINA;Paired;;ERX11218408;SRA				2021	7	1		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114211133	ERS16191818	2023-09-10	2023-09-09	ESC_HB0021AA	Assembled	405.5	229952	5116750	Escherichia coli / Shigella;99.4%	89	7964	ESC_LC4972AA_AS	5.1
ESC_HB0026AA	S0665_CC00118	ERR11820208;ILLUMINA;Paired;;ERX11218396;SRA				2021	7	1		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114211121	ERS16191806	2023-09-10	2023-09-09	ESC_HB0026AA	Assembled	236.2	182221	5115181	Escherichia coli / Shigella;99.4%	93	11237	ESC_LC4977AA_AS	5.1
ESC_HB0028AA	S0647_CC00028	ERR11820203;ILLUMINA;Paired;;ERX11218391;SRA				2021	7	1		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114211116	ERS16191801	2023-09-10	2023-09-09	ESC_HB0028AA	Assembled	217.4	139418	5222664	Escherichia coli / Shigella;99.23%	142	17385	ESC_LC4979AA_AS	5.1
ESC_HB0030AA	S0625_CC00118	ERR11820199;ILLUMINA;Paired;;ERX11218387;SRA				2021	7	1		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114211112	ERS16191797	2023-09-10	2023-09-09	ESC_HB0030AA	Assembled	289	282754	5117705	Escherichia coli / Shigella;99.4%	73	4551	ESC_LC4981AA_AS	5.1
ESC_HB0032AA	S0584_CC00118	ERR11820195;ILLUMINA;Paired;;ERX11218383;SRA				2021	7	1		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114211108	ERS16191793	2023-09-10	2023-09-09	ESC_HB0032AA	Assembled	251.1	282220	5118085	Escherichia coli / Shigella;99.41%	68	5369	ESC_LC4983AA_AS	5.1
ESC_HB0035AA	S0568_CC00028	ERR11820192;ILLUMINA;Paired;;ERX11218380;SRA				2021	7	1		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114211105	ERS16191790	2023-09-10	2023-09-09	ESC_HB0035AA	Assembled	301.3	204007	5230672	Escherichia coli / Shigella;99.62%	114	5537	ESC_LC4986AA_AS	5.1
ESC_HB0041AA	S0515_CC00028	ERR11820179;ILLUMINA;Paired;;ERX11218367;SRA				2021	6	11		Oceania	Australia							MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB64565	ERP149749		SAMEA114211088	ERS16191773	2023-09-10	2023-09-09	ESC_HB0041AA	Assembled	301.5	277192	5231134	Escherichia coli / Shigella;99.62%	115	5163	ESC_LC4992AA_AS	5.1
ESC_HB0799AA	ARS-CC11269	SRR26082198;ILLUMINA;Paired;;SRX21797177;SRA	Livestock	Bovine	Calf fecal composite	2014				North America	United States							USDA	Escherichia coli								PRJNA1015245	SRP459710		SAMN37429654	SRS18898553	2023-09-18	2023-09-17	ESC_HB0799AA	Assembled	38.2	87951	5246830	Escherichia coli / Shigella;98.08%	177	38027	ESC_LC5877AA_AS	5.1
ESC_HB0869AA	ARS-CC11235	SRR26082268;ILLUMINA;Paired;;SRX21797107;SRA	Livestock	Bovine	Calf fecal composite	2014				North America	United States							USDA	Escherichia coli								PRJNA1015245	SRP459710		SAMN37429621	SRS18898490	2023-09-18	2023-09-17	ESC_HB0869AA	Assembled	49.4	127860	5236122	Escherichia coli / Shigella;97.27%	145	32012	ESC_LC5947AA_AS	5.1
ESC_HB0980AA	ARS-CC9767	SRR26082379;ILLUMINA;Paired;;SRX21796996;SRA	Livestock	Bovine	Calf fecal composite	2014				North America	United States							USDA	Escherichia coli								PRJNA1015245	SRP459710		SAMN37429521	SRS18898373	2023-09-18	2023-09-17	ESC_HB0980AA	Assembled	53	40457	5145726	Escherichia coli / Shigella;98.45%	281	56344	ESC_LC6058AA_AS	5.1
ESC_HB1224AA	SAMEA112750620	ERR11007644;ILLUMINA;Paired;;ERX10443952;SRA																MONASH INSTITUTE OF MEDICAL RESEARCH - MONASH UNIVERSITY	Escherichia coli								PRJEB60446	ERP145508		SAMEA112750620	ERS14745313	2023-09-21	2023-09-20	ESC_HB1224AA	Assembled	242	581203	5117645	Escherichia coli / Shigella;99.41%	51	855	ESC_LC6268AA_AS	5.1
ESC_HB2262AA	Escherichia coli ARLG-7796	SRR26224173;ILLUMINA;Paired;;SRX21934406;SRA	Human	Human	Homo sapiens; blood	2017				North America	United States							Hackensack-Meridian Health Center for Discovery and Innovation	Escherichia coli								PRJNA658369	SRP278657		SAMN37607514	SRS19015730	2023-09-30	2023-09-29	ESC_HB2262AA	Assembled	190.9	77323	5086255	Escherichia coli / Shigella;98.57%	171	27172	ESC_LC7231AA_AS	5.1
ESC_HB2338AA	ena-SAMPLE-TAB-05-06-2023-15:49:31:400-51538	ERR11550376;ILLUMINA;Paired;;ERX10954892;SRA	Human	Human	Homo sapiens sapiens; Uppsala Univeristy Hospital	2005	8	21		Europe	Sweden							UPPSALA UNIVERISTY	Escherichia coli								PRJEB62832	ERP147954		SAMEA113572307	ERS15567237	2023-10-02	2023-10-02	ESC_HB2338AA	Assembled	81.7	269066	5081117	Escherichia coli / Shigella;99.8%	65	921	ESC_LC7316AA_AS	5.1
ESC_HB2342AA	ena-SAMPLE-TAB-05-06-2023-15:49:31:400-51533	ERR11550371;ILLUMINA;Paired;;ERX10954887;SRA	Human	Human	Homo sapiens sapiens; Uppsala Univeristy Hospital	2019	8	14		Europe	Sweden							UPPSALA UNIVERISTY	Escherichia coli								PRJEB62832	ERP147954		SAMEA113572302	ERS15567232	2023-10-02	2023-10-01	ESC_HB2342AA	Assembled	127.1	360529	5191646	Escherichia coli / Shigella;99.42%	57	1522	ESC_LC7320AA_AS	5.1
ESC_HB2344AA	ena-SAMPLE-TAB-05-06-2023-15:49:31:400-51532	ERR11550370;ILLUMINA;Paired;;ERX10954886;SRA	Human	Human	Homo sapiens sapiens; Uppsala Univeristy Hospital	2019	1	9		Europe	Sweden							UPPSALA UNIVERISTY	Escherichia coli								PRJEB62832	ERP147954		SAMEA113572301	ERS15567231	2023-10-02	2023-10-02	ESC_HB2344AA	Assembled	207	353997	5168890	Escherichia coli / Shigella;100.0%	59	888	ESC_LC7322AA_AS	5.1
ESC_HB2345AA	ena-SAMPLE-TAB-05-06-2023-15:49:31:400-51539	ERR11550377;ILLUMINA;Paired;;ERX10954893;SRA	Human	Human	Homo sapiens sapiens; Uppsala Univeristy Hospital	2005	9	26		Europe	Sweden							UPPSALA UNIVERISTY	Escherichia coli								PRJEB62832	ERP147954		SAMEA113572308	ERS15567238	2023-10-02	2023-10-01	ESC_HB2345AA	Assembled	93.9	269066	5082604	Escherichia coli / Shigella;99.8%	67	1482	ESC_LC7323AA_AS	5.1
ESC_HB4133AA	PNUSAE153951	SRR26383019;ILLUMINA;Paired;;SRX22089799;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli		O2/O50:H7						PRJNA218110	SRP046387		SAMN37809614	SRS19156210	2023-10-14	2023-10-13	ESC_HB4133AA	Assembled	61.3	471308	5140332	Escherichia coli / Shigella;99.8%	41	1177	ESC_LC9182AA_AS	5.1
ESC_HB4232AA	5491	traces-0hDOCmu;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River	wastewater	2022	5	24		Europe	United Kingdom	Scotland	Moray	Buckie				FSS - Food Standards Scotland	Escherichia coli							PATH-SAFE project						2023-10-16	2023-10-16	ESC_HB4232AA	Assembled	110.5	682398	5122935	Escherichia coli / Shigella;99.42%	49	1151	ESC_LC9328AA_AS	5.1
ESC_HB4382AA	5609	traces-0QEGJWo;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River	wastewater	2022	5	30		Europe	United Kingdom	Scotland	North Ayrshire	Largs				FSS - Food Standards Scotland	Escherichia coli							PATH-SAFE project						2023-10-16	2023-10-16	ESC_HB4382AA	Assembled	73.3	775558	5042265	Escherichia coli / Shigella;99.6%	33	1384	ESC_LC9480AA_AS	5.1
ESC_HB4410AA	5755	traces-0OBRDTq;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River	wastewater	2022	6	6		Europe	United Kingdom	Scotland	Western Isles	Stornoway				FSS - Food Standards Scotland	Escherichia coli							PATH-SAFE project						2023-10-16	2023-10-16	ESC_HB4410AA	Assembled	65.7	353885	5263881	Escherichia coli / Shigella;99.63%	92	2516	ESC_LC9511AA_AS	5.1
ESC_HB4421AA	5781	traces-0iHqPcO;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River	wastewater	2022	6	8		Europe	United Kingdom	Scotland	West Dunbartonshire	Dalmuir				FSS - Food Standards Scotland	Escherichia coli							PATH-SAFE project						2023-10-16	2023-10-16	ESC_HB4421AA	Assembled	96.3	739936	5167387	Escherichia coli / Shigella;99.8%	31	1175	ESC_LC9522AA_AS	5.1
ESC_HB4528AA	20220806	traces-0kqUMhH;ILLUMINA;Paired;;NA;Uploaded	Livestock	Bovine	Bovine	2022	5	24		Europe	United Kingdom	Scotland						FSS - Food Standards Scotland	Escherichia coli							PATH-SAFE project						2023-10-17	2023-10-17	ESC_HB4528AA	Assembled	57	441133	5180200	Escherichia coli / Shigella;98.63%	48	2208	ESC_LC9590AA_AS	5.1
ESC_HB4607AA	EC1B24	SRR26400276;ILLUMINA;Paired;;SRX22106074;SRA	Human	Human	FMT dose; Homo sapiens	2022	6	15		North America	United States	Georgia	Fulton County	Atlanta		33.79328	-84.32216	Emory University	Escherichia coli								PRJNA1028583	SRP466614		SAMN37849026	SRS19171143	2023-10-17	2023-10-16	ESC_HB4607AA	Assembled	165.5	140306	5125964	Escherichia coli / Shigella;99.8%	124	11140	ESC_LC9748AA_AS	5.1
ESC_HB4622AA	EC1B14	SRR26400291;ILLUMINA;Paired;;SRX22106059;SRA	Human	Human	FMT dose; Homo sapiens	2022	6	15		North America	United States	Georgia	Fulton County	Atlanta		33.79328	-84.32216	Emory University	Escherichia coli								PRJNA1028583	SRP466614		SAMN37849012	SRS19171128	2023-10-17	2023-10-16	ESC_HB4622AA	Assembled	121.5	193120	5133734	Escherichia coli / Shigella;99.62%	131	5977	ESC_LC9763AA_AS	5.1
ESC_HB4624AA	EC1B12	SRR26400293;ILLUMINA;Paired;;SRX22106057;SRA	Human	Human	FMT dose; Homo sapiens	2022	6	15		North America	United States	Georgia	Fulton County	Atlanta		33.79328	-84.32216	Emory University	Escherichia coli								PRJNA1028583	SRP466614		SAMN37849010	SRS19171126	2023-10-17	2023-10-16	ESC_HB4624AA	Assembled	122.3	172011	5031708	Escherichia coli / Shigella;99.4%	120	12152	ESC_LC9765AA_AS	5.1
ESC_HB4625AA	EC1B11	SRR26400294;ILLUMINA;Paired;;SRX22106056;SRA	Human	Human	FMT dose; Homo sapiens	2022	6	15		North America	United States	Georgia	Fulton County	Atlanta		33.79328	-84.32216	Emory University	Escherichia coli								PRJNA1028583	SRP466614		SAMN37849009	SRS19171125	2023-10-17	2023-10-16	ESC_HB4625AA	Assembled	147	109481	5047106	Escherichia coli / Shigella;99.6%	137	12112	ESC_LC9766AA_AS	5.1
ESC_HB4626AA	EC1B10	SRR26400295;ILLUMINA;Paired;;SRX22106055;SRA	Human	Human	FMT dose; Homo sapiens	2022	6	15		North America	United States	Georgia	Fulton County	Atlanta		33.79328	-84.32216	Emory University	Escherichia coli								PRJNA1028583	SRP466614		SAMN37849008	SRS19171124	2023-10-17	2023-10-16	ESC_HB4626AA	Assembled	170.5	121674	5027919	Escherichia coli / Shigella;99.59%	112	15441	ESC_LC9767AA_AS	5.1
ESC_HB4889AA	7079	traces-0PXrUkI;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River	wastewater	2022	7	28		Europe	United Kingdom	Scotland	Scottish Borders	Peebles				FSS - Food Standards Scotland	Escherichia coli							PATH-SAFE project						2023-10-18	2023-10-18	ESC_HB4889AA	Assembled	72.8	265612	5065010	Escherichia coli / Shigella;100.0%	72	1316	ESC_LC9987AA_AS	5.1
ESC_HB4892AA	6849	traces-0CYRwyW;ILLUMINA;Paired;;NA;Uploaded	Environment	Water/River	wastewater	2022	7	19		Europe	United Kingdom	Scotland	North Ayrshire	Irvine				FSS - Food Standards Scotland	Escherichia coli							PATH-SAFE project						2023-10-18	2023-10-18	ESC_HB4892AA	Assembled	71.2	819027	5039643	Escherichia coli / Shigella;99.8%	25	1261	ESC_LC9990AA_AS	5.1
ESC_HB4956AA	50575705	traces-0DTKaGB;ILLUMINA;Paired;;NA;Uploaded	Food	Deer (Cervidae)	Venison burger	2023				Europe	United Kingdom							FSS - Food Standards Scotland	Escherichia coli							PATH-SAFE project						2023-10-18	2023-10-18	ESC_HB4956AA	Assembled	51.4	295744	5371749	Escherichia coli / Shigella;99.81%	96	2263	ESC_MC0078AA_AS	5.1
ESC_HB5130AA	UP81	traces-0tmVqIk;ILLUMINA;Paired;;NA;Uploaded	Human	Human	Urine	2017				Asia	Thailand							UP81	Escherichia coli													2023-10-19	2023-10-19	ESC_HB5130AA	Assembled	24.8	57277	5308328	Escherichia coli / Shigella;99.81%	259	79732	ESC_MC0254AA_AS	5.1
ESC_HB5188AA	ECOL-23-VL-LA-ND-0019	SRR26442849;ILLUMINA;Paired;;SRX22147396;SRA	Companion Animal	Canine	Canis lupus familiaris; urine	2023	5	14		North America	United States	North Dakota						Louisiana Animal Disease Diagnostic Laboratory	Escherichia coli								PRJNA324573	SRP121361		SAMN37882142	SRS19207081	2023-10-20	2023-10-19	ESC_HB5188AA	Assembled	70.7	136477	5142358	Escherichia coli / Shigella;99.6%	117	27701	ESC_MC0335AA_AS	5.1
