Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode
ESC_CB9452AA	EC_0205_C4_H_CuP_CeN	SRR22784730;OXFORD_NANOPORE;Single;;SRX18744714;SRA,SRR22784731;ILLUMINA;Paired;;SRX18744713;SRA,SRR22896345;OXFORD_NANOPORE;Single;;SRX18853847;SRA,SRR22896346;ILLUMINA;Paired;;SRX18853846;SRA	Wild Animal	Invertebrate	Cecal Contents	2020	1	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247348	SRS16179807	2022-12-19	2022-12-16	ESC_CB9452AA	Assembled	505	112711	5182815	Escherichia coli / Shigella;97.48%	178	1434	5	ESC_HC2724AA_AS
ESC_CB9453AA	EC_0038_C11_H	SRR22784732;OXFORD_NANOPORE;Single;;SRX18744712;SRA,SRR22784743;ILLUMINA;Paired;;SRX18744701;SRA,SRR22896358;ILLUMINA;Paired;;SRX18853834;SRA,SRR22896347;OXFORD_NANOPORE;Single;;SRX18853845;SRA	Wild Animal	Invertebrate	Cecal Contents	2021	4	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247270	SRS16179803	2022-12-19	2022-12-16	ESC_CB9453AA	Assembled	922	91324	5288661	Escherichia coli / Shigella;97.36%	246	2325	5	ESC_HC2725AA_AS
ESC_CB9457AA	EC_E2F_1_E_CuP_CeP	SRR22784739;OXFORD_NANOPORE;Single;;SRX18744705;SRA,SRR22784740;ILLUMINA;Paired;;SRX18744704;SRA,SRR22896355;ILLUMINA;Paired;;SRX18853837;SRA,SRR22896354;OXFORD_NANOPORE;Single;;SRX18853838;SRA	Environment	Animal-related	Barn Environment	2021	2	17		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247344	SRS16179804	2022-12-19	2022-12-16	ESC_CB9457AA	Assembled	452	114992	5293435	Escherichia coli / Shigella;98.64%	266	7191	5	ESC_HC2729AA_AS
ESC_CB9477AA	EC_0038_C9_H_CuP_CeP	SRR22784778;OXFORD_NANOPORE;Single;;SRX18744666;SRA,SRR22784779;ILLUMINA;Paired;;SRX18744665;SRA,SRR22896374;ILLUMINA;Paired;;SRX18853818;SRA,SRR22896373;OXFORD_NANOPORE;Single;;SRX18853819;SRA	Wild Animal	Invertebrate	Cecal Contents	2021	4	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247301	SRS16179786	2022-12-19	2022-12-16	ESC_CB9477AA	Assembled	546	91324	5285604	Escherichia coli / Shigella;97.89%	227	2154	5	ESC_HC2749AA_AS
ESC_CB9478AA	EC_A_9619_C1_H_CuP_CeN	SRR22784781;ILLUMINA;Paired;;SRX18744663;SRA,SRR22896599;ILLUMINA;Paired;;SRX18854156;SRA,SRR22896598;OXFORD_NANOPORE;Single;;SRX18854157;SRA,SRR22784501;OXFORD_NANOPORE;Single;;SRX18744377;SRA	Wild Animal	Invertebrate	Cecal Contents	2019	9	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247534	SRS16179647	2022-12-19	2022-12-16	ESC_CB9478AA	Assembled	661	91604	5250794	Escherichia coli / Shigella;98.69%	255	2428	5	ESC_HC2750AA_AS
ESC_CB9480AA	EC_0038_C1_H_CuP_CeP	SRR22784784;OXFORD_NANOPORE;Single;;SRX18744660;SRA,SRR22784785;ILLUMINA;Paired;;SRX18744659;SRA,SRR22896603;OXFORD_NANOPORE;Single;;SRX18854152;SRA,SRR22896604;ILLUMINA;Paired;;SRX18854151;SRA	Wild Animal	Invertebrate	Cecal Contents	2021	4	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247532	SRS16179784	2022-12-19	2022-12-16	ESC_CB9480AA	Assembled	275	91324	5286539	Escherichia coli / Shigella;97.18%	225	2795	5	ESC_HC2752AA_AS
ESC_CB9483AA	EC_C_9226_1S1_D_CuP_CeP	SRR22784790;OXFORD_NANOPORE;Single;;SRX18744654;SRA,SRR22784792;ILLUMINA;Paired;;SRX18744652;SRA,SRR22896610;ILLUMINA;Paired;;SRX18854145;SRA,SRR22896609;OXFORD_NANOPORE;Single;;SRX18854146;SRA	Aquatic Animal	Fish	Diseased Organ	2019	12	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247529	SRS16179781	2022-12-19	2022-12-16	ESC_CB9483AA	Assembled	872	119424	5077385	Escherichia coli / Shigella;95.37%	160	1504	5	ESC_HC2755AA_AS
ESC_CB9484AA	EC_0038_C12_H_CuP_CeN	SRR22784791;OXFORD_NANOPORE;Single;;SRX18744653;SRA,SRR22784802;ILLUMINA;Paired;;SRX18744642;SRA,SRR22896623;ILLUMINA;Paired;;SRX18854132;SRA,SRR22896612;OXFORD_NANOPORE;Single;;SRX18854143;SRA	Wild Animal	Invertebrate	Cecal Contents	2021	4	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247288	SRS16179776	2022-12-19	2022-12-16	ESC_CB9484AA	Assembled	828	91324	5287792	Escherichia coli / Shigella;97.89%	231	2124	5	ESC_HC2756AA_AS
ESC_CB9488AA	EC_A_0205_C3_H_CuP_CeN	SRR22784799;OXFORD_NANOPORE;Single;;SRX18744645;SRA,SRR22784800;ILLUMINA;Paired;;SRX18744644;SRA,SRR22896619;ILLUMINA;Paired;;SRX18854136;SRA,SRR22896618;OXFORD_NANOPORE;Single;;SRX18854137;SRA	Wild Animal	Invertebrate	Cecal Contents	2020	1	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247524	SRS16179777	2022-12-19	2022-12-16	ESC_CB9488AA	Assembled	804	97077	5183614	Escherichia coli / Shigella;96.17%	216	2169	5	ESC_HC2760AA_AS
ESC_CB9505AA	EC_E14F_4_E_CuP_CeP	SRR22784834;OXFORD_NANOPORE;Single;;SRX18744610;SRA,SRR22784835;ILLUMINA;Paired;;SRX18744609;SRA,SRR22896240;ILLUMINA;Paired;;SRX18853952;SRA,SRR22896239;OXFORD_NANOPORE;Single;;SRX18853953;SRA	Environment	Animal-related	Barn Environment	2021	7	12		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247452	SRS16179760	2022-12-19	2022-12-16	ESC_CB9505AA	Assembled	1118	89667	5179863	Escherichia coli / Shigella;96.56%	241	2535	5	ESC_HC2777AA_AS
ESC_CB9512AA	EC_E3DI_1_E_CuP_CeP	SRR22896674;ILLUMINA;Paired;;SRX18854081;SRA,SRR22896663;OXFORD_NANOPORE;Single;;SRX18854092;SRA,SRR22784846;OXFORD_NANOPORE;Single;;SRX18744598;SRA,SRR22784857;ILLUMINA;Paired;;SRX18744587;SRA	Environment	Animal-related	Barn Environment	2021	2	23		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247274	SRS16179751	2022-12-19	2022-12-16	ESC_CB9512AA	Assembled	883	130159	4888787	Escherichia coli / Shigella;100.0%	138	1866	5	ESC_HC2784AA_AS
ESC_CB9524AA	EC_E6BE_1_E_CuP_CeP	SRR22896687;ILLUMINA;Paired;;SRX18854068;SRA,SRR22896686;OXFORD_NANOPORE;Single;;SRX18854069;SRA,SRR22784869;OXFORD_NANOPORE;Single;;SRX18744575;SRA,SRR22784870;ILLUMINA;Paired;;SRX18744574;SRA	Environment	Animal-related	Barn Environment	2021	3	16		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247380	SRS16179745	2022-12-19	2022-12-16	ESC_CB9524AA	Assembled	377	118559	5029756	Escherichia coli / Shigella;97.9%	147	1692	5	ESC_HC2796AA_AS
ESC_CB9535AA	EC_A_2402_C2_H_CuN_CeN	SRR22896312;OXFORD_NANOPORE;Single;;SRX18853880;SRA,SRR22896293;ILLUMINA;Paired;;SRX18853899;SRA,SRR22784892;ILLUMINA;Paired;;SRX18744552;SRA,SRR22784599;OXFORD_NANOPORE;Single;;SRX18744279;SRA	Wild Animal	Invertebrate	Cecal Contents	2020	2	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247263	SRS16179594	2022-12-19	2022-12-16	ESC_CB9535AA	Assembled	408	120020	5065048	Escherichia coli / Shigella;92.3%	259	6002	5	ESC_HC2807AA_AS
ESC_CB9539AA	EC_A_0012_C5_H_CuP_CeN	SRR22896300;OXFORD_NANOPORE;Single;;SRX18853892;SRA,SRR22784899;OXFORD_NANOPORE;Single;;SRX18744545;SRA,SRR22784900;OXFORD_NANOPORE;Single;;SRX18744544;SRA,SRR22784901;ILLUMINA;Paired;;SRX18744543;SRA,SRR22896301;OXFORD_NANOPORE;Single;;SRX18853891;SRA,SRR22896302;ILLUMINA;Paired;;SRX18853890;SRA	Wild Animal	Invertebrate	Cecal Contents	2019	9	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247353	SRS16179730	2022-12-19	2022-12-16	ESC_CB9539AA	Assembled	629	117330	5070880	Escherichia coli / Shigella;96.77%	199	1928	5	ESC_HC2811AA_AS
ESC_CB9541AA	EC_A_9619_3S1_D_CuP_CeP	SRR22896338;OXFORD_NANOPORE;Single;;SRX18853854;SRA,SRR22784905;OXFORD_NANOPORE;Single;;SRX18744539;SRA,SRR22784906;OXFORD_NANOPORE;Single;;SRX18744538;SRA,SRR22784907;ILLUMINA;Paired;;SRX18744537;SRA,SRR22896340;ILLUMINA;Paired;;SRX18853852;SRA,SRR22896339;OXFORD_NANOPORE;Single;;SRX18853853;SRA	Aquatic Animal	Fish	Diseased Organ	2019	9	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247351	SRS16179727	2022-12-19	2022-12-16	ESC_CB9541AA	Assembled	688	124917	5226455	Escherichia coli / Shigella;93.96%	179	1952	5	ESC_HC2813AA_AS
ESC_CB9542AA	EC_A_0205_C9_H_CuP_CeP	SRR22896696;OXFORD_NANOPORE;Single;;SRX18854059;SRA,SRR22896695;OXFORD_NANOPORE;Single;;SRX18854060;SRA,SRR22896697;ILLUMINA;Paired;;SRX18854058;SRA,SRR22784910;OXFORD_NANOPORE;Single;;SRX18744534;SRA,SRR22784911;OXFORD_NANOPORE;Single;;SRX18744533;SRA,SRR22784912;ILLUMINA;Paired;;SRX18744532;SRA	Wild Animal	Invertebrate	Cecal Contents	2020	1	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247335	SRS16179724	2022-12-19	2022-12-17	ESC_CB9542AA	Assembled	570	93586	5163977	Escherichia coli / Shigella;97.56%	243	4041	5	ESC_HC2814AA_AS
ESC_CB9557AA	EC_A_3862_C8_H_CuP_CeN	SRR22784944;OXFORD_NANOPORE;Single;;SRX18744500;SRA,SRR22784945;ILLUMINA;Paired;;SRX18744499;SRA,SRR22896569;OXFORD_NANOPORE;Single;;SRX18854186;SRA,SRR22896570;ILLUMINA;Paired;;SRX18854185;SRA	Wild Animal	Invertebrate	Cecal Contents	2019	7	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247321	SRS16179708	2022-12-19	2022-12-16	ESC_CB9557AA	Assembled	953	112714	5053678	Escherichia coli / Shigella;96.04%	171	1265	5	ESC_HC2852AA_AS
ESC_CB9558AA	EC_E4P_1_E_CuP_CeP	SRR22784947;ILLUMINA;Paired;;SRX18744497;SRA,SRR22896571;ILLUMINA;Paired;;SRX18854184;SRA,SRR22784946;OXFORD_NANOPORE;Single;;SRX18744498;SRA	Environment	Animal-related	Barn Environment	2021	2	3		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247320	SRS16179707	2022-12-19	2022-12-16	ESC_CB9558AA	Assembled	1161	112537	5177438	Escherichia coli / Shigella;98.22%	163	1542	5	ESC_HC2853AA_AS
ESC_CB9569AA	EC_E9BF_1_E_CuN_CeN	SRR22784971;OXFORD_NANOPORE;Single;;SRX18744473;SRA,SRR22784972;ILLUMINA;Paired;;SRX18744472;SRA,SRR22896724;ILLUMINA;Paired;;SRX18854031;SRA,SRR22896723;OXFORD_NANOPORE;Single;;SRX18854032;SRA	Environment	Animal-related	Barn Environment	2021	3	25		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247262	SRS16179694	2022-12-19	2022-12-16	ESC_CB9569AA	Assembled	314	77105	5154141	Escherichia coli / Shigella;98.7%	226	2655	5	ESC_HC2864AA_AS
ESC_CB9572AA	EC_E9DI_1_E_CuP_CeP	SRR22784410;OXFORD_NANOPORE;Single;;SRX18744468;SRA,SRR22784421;ILLUMINA;Paired;;SRX18744457;SRA,SRR22896424;ILLUMINA;Paired;;SRX18854331;SRA,SRR22896413;OXFORD_NANOPORE;Single;;SRX18854342;SRA	Environment	Animal-related	Barn Environment	2021	3	25		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247284	SRS16179687	2022-12-19	2022-12-16	ESC_CB9572AA	Assembled	587	67554	5274028	Escherichia coli / Shigella;97.79%	262	2780	5	ESC_HC2867AA_AS
ESC_CB9573AA	EC_E12F_2_E_CuN_CeN	SRR22784412;OXFORD_NANOPORE;Single;;SRX18744466;SRA,SRR22896414;ILLUMINA;Paired;;SRX18854341;SRA,SRR22896412;OXFORD_NANOPORE;Single;;SRX18854343;SRA,SRR22784413;ILLUMINA;Paired;;SRX18744465;SRA	Environment	Animal-related	Barn Environment	2021	10	19		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247488	SRS16179691	2022-12-19	2022-12-16	ESC_CB9573AA	Assembled	335	119436	4837934	Escherichia coli / Shigella;98.95%	132	847	5	ESC_HC2868AA_AS
ESC_CB9580AA	EC_0038_C10_H_CuP_CeP	SRR22896430;ILLUMINA;Paired;;SRX18854325;SRA,SRR22784428;OXFORD_NANOPORE;Single;;SRX18744450;SRA,SRR22896429;OXFORD_NANOPORE;Single;;SRX18854326;SRA,SRR22784429;ILLUMINA;Paired;;SRX18744449;SRA	Wild Animal	Invertebrate	Cecal Contents	2021	4	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247481	SRS16179683	2022-12-19	2022-12-16	ESC_CB9580AA	Assembled	1229	91324	5287203	Escherichia coli / Shigella;97.19%	221	2178	5	ESC_HC2875AA_AS
ESC_CB9583AA	EC_2402_C1_H	SRR22896626;ILLUMINA;Paired;;SRX18854129;SRA,SRR22896625;OXFORD_NANOPORE;Single;;SRX18854130;SRA,SRR22784433;OXFORD_NANOPORE;Single;;SRX18744445;SRA,SRR22784434;ILLUMINA;Paired;;SRX18744444;SRA	Wild Animal	Invertebrate	Cecal Contents	2020	2	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247479	SRS16179681	2022-12-19	2022-12-16	ESC_CB9583AA	Assembled	465	131573	5096325	Escherichia coli / Shigella;94.57%	360	11682	5	ESC_HC2878AA_AS
ESC_CB9584AA	EC_0038_C3_H_CuP_CeP	SRR22784435;OXFORD_NANOPORE;Single;;SRX18744443;SRA,SRR22784436;ILLUMINA;Paired;;SRX18744442;SRA,SRR22896628;OXFORD_NANOPORE;Single;;SRX18854127;SRA,SRR22896629;ILLUMINA;Paired;;SRX18854126;SRA	Wild Animal	Invertebrate	Cecal Contents	2021	4	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247478	SRS16179680	2022-12-19	2022-12-16	ESC_CB9584AA	Assembled	1271	91242	5287618	Escherichia coli / Shigella;97.94%	248	2711	5	ESC_HC2879AA_AS
ESC_CB9589AA	EC_A_0012_C1_H_CuP_CeN	SRR22784446;ILLUMINA;Paired;;SRX18744432;SRA,SRR22896511;OXFORD_NANOPORE;Single;;SRX18854244;SRA,SRR22784445;OXFORD_NANOPORE;Single;;SRX18744433;SRA	Wild Animal	Invertebrate	Cecal Contents	2019	9	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247430	SRS16179675	2022-12-19	2022-12-16	ESC_CB9589AA	Assembled	646	118512	5064879	Escherichia coli / Shigella;97.5%	198	2171	5	ESC_HC2884AA_AS
ESC_CB9592AA	EC_0038_C7_H_CuP_CeN	SRR22784450;OXFORD_NANOPORE;Single;;SRX18744428;SRA,SRR22784451;ILLUMINA;Paired;;SRX18744427;SRA,SRR22896517;ILLUMINA;Paired;;SRX18854238;SRA,SRR22896516;OXFORD_NANOPORE;Single;;SRX18854239;SRA	Wild Animal	Invertebrate	Cecal Contents	2021	4	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247428	SRS16179673	2022-12-19	2022-12-16	ESC_CB9592AA	Assembled	1911	91324	5290335	Escherichia coli / Shigella;97.92%	239	2256	5	ESC_HC2887AA_AS
ESC_CB9630AA	EC_A_6245_C5_H_CuP_CeP	SRR22784535;OXFORD_NANOPORE;Single;;SRX18744343;SRA,SRR22784536;ILLUMINA;Paired;;SRX18744342;SRA,SRR22896633;ILLUMINA;Paired;;SRX18854122;SRA,SRR22896632;OXFORD_NANOPORE;Single;;SRX18854123;SRA	Wild Animal	Invertebrate	Cecal Contents	2019	11	1		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247476	SRS16179628	2022-12-19	2022-12-16	ESC_CB9630AA	Assembled	872	153125	4937258	Escherichia coli / Shigella;98.63%	211	5690	5	ESC_HC2925AA_AS
ESC_CB9635AA	EC_E5F_2_E_CuP_CeP	SRR22784546;OXFORD_NANOPORE;Single;;SRX18744332;SRA,SRR22896644;ILLUMINA;Paired;;SRX18854111;SRA,SRR22896643;OXFORD_NANOPORE;Single;;SRX18854112;SRA,SRR22784547;ILLUMINA;Paired;;SRX18744331;SRA	Environment	Animal-related	Barn Environment	2021	10	3		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247471	SRS16179622	2022-12-19	2022-12-16	ESC_CB9635AA	Assembled	712	119508	5076733	Escherichia coli / Shigella;98.03%	163	1569	5	ESC_HC2930AA_AS
ESC_CB9662AA	EC_E10FP_1_E_CuP_CeP	SRR22784605;ILLUMINA;Paired;;SRX18744273;SRA,SRR22784604;OXFORD_NANOPORE;Single;;SRX18744274;SRA,SRR22896317;ILLUMINA;Paired;;SRX18853875;SRA	Environment	Animal-related	Barn Environment	2021	12	4		North America	Canada	Saskatchewan				52.14	-106.63	University of Saskatchewan	Escherichia coli								PRJNA912639	SRP413484		SAMN32247402	SRS16179591	2022-12-19	2022-12-16	ESC_CB9662AA	Assembled	496	35977	4892994	Escherichia coli / Shigella;99.16%	308	16519	5	ESC_HC2957AA_AS
ESC_DB0962AA	CFIAFB20170294	SRR22715061;ILLUMINA;Paired;;SRX18676886;SRA	Food	ND/Others	food	2017				North America	Canada							Canadian Food Inspection Agency	Escherichia coli		O113:H4						PRJNA454819	SRP151368		SAMN10989392	SRS16120119	2022-12-19	2022-12-13	ESC_DB0962AA	Assembled	192	88511	5012631	Escherichia coli / Shigella;98.01%	249	3734	5	ESC_HC4392AA_AS
ESC_DB0964AA	CFIAFB20160277	SRR22715063;ILLUMINA;Paired;;SRX18676884;SRA	Food	ND/Others	food	2016				North America	Canada							Canadian Food Inspection Agency	Escherichia coli		O113:H4						PRJNA454819	SRP151368		SAMN10989390	SRS16120116	2022-12-19	2022-12-13	ESC_DB0964AA	Assembled	172	88508	4955084	Escherichia coli / Shigella;100.0%	238	13703	5	ESC_HC4394AA_AS
ESC_DB1028AA	CFIAFB20180300	SRR22715127;ILLUMINA;Paired;;SRX18676820;SRA	Food	ND/Others	food	2018				North America	Canada							Canadian Food Inspection Agency	Escherichia coli		O26:H32						PRJNA454819	SRP151368		SAMN10989083	SRS16120052	2022-12-19	2022-12-13	ESC_DB1028AA	Assembled	107	204780	4727886	Escherichia coli / Shigella;98.21%	70	3180	5	ESC_HC4458AA_AS
ESC_DB1489AA	CFIAFB20140303	SRR22858796;ILLUMINA;Paired;;SRX18817588;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334648	SRS16250894	2022-12-23	2022-12-21	ESC_DB1489AA	Assembled	83	147627	4906682	Escherichia coli / Shigella;100.0%	111	5429	5	ESC_HC4810AA_AS
ESC_DB1490AA	CFIAFB20140304	SRR22858797;ILLUMINA;Paired;;SRX18817587;SRA	Food	ND/Others	food	2014				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334649	SRS16250893	2022-12-23	2022-12-21	ESC_DB1490AA	Assembled	145	179074	4914000	Escherichia coli / Shigella;100.0%	109	2862	5	ESC_HC4811AA_AS
ESC_DB1524AA	CFIAFB20160262	SRR22858831;ILLUMINA;Paired;;SRX18817553;SRA	Food	ND/Others	food	2016				North America	Canada							Canadian Food Inspection Agency	Escherichia coli								PRJNA454819	SRP151368		SAMN13334730	SRS16250859	2022-12-23	2022-12-21	ESC_DB1524AA	Assembled	64	162485	5126136	Escherichia coli / Shigella;96.87%	103	780	5	ESC_HC4845AA_AS
ESC_DB7299AA	K-12	SRR23373592;ILLUMINA;Paired;;SRX19314423;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211693	SRS16713179	2023-02-16	2023-02-16	ESC_DB7299AA	Assembled	63	148613	4582667	Escherichia coli / Shigella;100.0%	92	1221	5	ESC_IC0736AA_AS
ESC_DB7300AA	K-12	SRR23373593;ILLUMINA;Paired;;SRX19314422;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211692	SRS16713178	2023-02-16	2023-02-16	ESC_DB7300AA	Assembled	68	133159	4597165	Escherichia coli / Shigella;100.0%	118	4536	5	ESC_IC0737AA_AS
ESC_DB7301AA	K-12	SRR23373594;ILLUMINA;Paired;;SRX19314421;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211691	SRS16713177	2023-02-16	2023-02-16	ESC_DB7301AA	Assembled	64	133163	4581006	Escherichia coli / Shigella;100.0%	89	1023	5	ESC_IC0738AA_AS
ESC_DB7302AA	K-12	SRR23373595;ILLUMINA;Paired;;SRX19314420;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211690	SRS16713176	2023-02-16	2023-02-16	ESC_DB7302AA	Assembled	18	54821	4566349	Escherichia coli / Shigella;100.0%	192	82182	5	ESC_IC0739AA_AS
ESC_DB7303AA	K-12	SRR23373596;ILLUMINA;Paired;;SRX19314419;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211689	SRS16713174	2023-02-16	2023-02-16	ESC_DB7303AA	Assembled	80	148613	4586735	Escherichia coli / Shigella;100.0%	89	823	5	ESC_IC0740AA_AS
ESC_DB7304AA	K-12	SRR23373597;ILLUMINA;Paired;;SRX19314418;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211688	SRS16713175	2023-02-16	2023-02-16	ESC_DB7304AA	Assembled	28	96633	4579658	Escherichia coli / Shigella;100.0%	117	15845	5	ESC_IC0741AA_AS
ESC_DB7305AA	K-12	SRR23373598;ILLUMINA;Paired;;SRX19314417;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211687	SRS16713173	2023-02-16	2023-02-16	ESC_DB7305AA	Assembled	69	148613	4581611	Escherichia coli / Shigella;100.0%	86	1154	5	ESC_IC0742AA_AS
ESC_DB7306AA	K-12	SRR23373599;ILLUMINA;Paired;;SRX19314416;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211686	SRS16713172	2023-02-16	2023-02-16	ESC_DB7306AA	Assembled	32	112614	4597137	Escherichia coli / Shigella;100.0%	124	21577	5	ESC_IC0743AA_AS
ESC_DB7307AA	K-12	SRR23373600;ILLUMINA;Paired;;SRX19314415;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211701	SRS16713171	2023-02-16	2023-02-16	ESC_DB7307AA	Assembled	20	52238	4586843	Escherichia coli / Shigella;100.0%	193	103445	5	ESC_IC0744AA_AS
ESC_DB7308AA	K-12	SRR23373601;ILLUMINA;Paired;;SRX19314414;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211700	SRS16713169	2023-02-16	2023-02-16	ESC_DB7308AA	Assembled	28	59876	4577950	Escherichia coli / Shigella;100.0%	135	42465	5	ESC_IC0745AA_AS
ESC_DB7309AA	K-12	SRR23373602;ILLUMINA;Paired;;SRX19314413;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211699	SRS16713170	2023-02-16	2023-02-16	ESC_DB7309AA	Assembled	47	133159	4593415	Escherichia coli / Shigella;100.0%	120	8544	5	ESC_IC0746AA_AS
ESC_DB7310AA	K-12	SRR23373603;ILLUMINA;Paired;;SRX19314412;SRA	Human	Human	Homo sapiens; Laboratory selection	2015				North America	Canada	Ontario	Ottawa					Carleton University	Escherichia coli								PRJNA932790	SRP421515		SAMN33211698	SRS16713167	2023-02-16	2023-02-16	ESC_DB7310AA	Assembled	25	42824	4567761	Escherichia coli / Shigella;99.46%	207	83592	5	ESC_IC0747AA_AS
