Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Assembly barcode	Version
ESC_FB5719AA	RM18547	SRR24895377;ILLUMINA;Paired;500;SRX20657589;SRA,SRR25941782;ILLUMINA;Paired;500;SRX21660422;SRA	Environment	Water/River	environmental-water; water	2015				North America	United States	California						FDA	Escherichia coli								PRJNA677988	SRP323105		SAMN35713747	SRS17954812	2023-06-14	2023-06-12	ESC_FB5719AA	Assembled	96.9	168121	5302424	Escherichia coli / Shigella;100.0%	242	2343	ESC_KC0681AA_AS	5.1
ESC_FB7916AA	PNUSAE141141	SRR25114490;ILLUMINA;Paired;;SRX20867458;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli		O145:H28						PRJNA218110	SRP046387		SAMN36272806	SRS18147546	2023-07-04	2023-07-03	ESC_FB7916AA	Assembled	57.6	137945	5356386	Escherichia coli / Shigella;100.0%	288	3668	ESC_KC2819AA_AS	5.1
ESC_FB7920AA	PNUSAE141138	SRR25114454;ILLUMINA;Paired;;SRX20867422;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli		O145:H28						PRJNA218110	SRP046387		SAMN36272804	SRS18147511	2023-07-04	2023-07-03	ESC_FB7920AA	Assembled	50.4	137704	5368412	Escherichia coli / Shigella;100.0%	283	4622	ESC_KC2823AA_AS	5.1
ESC_FB7921AA	PNUSAE141140	SRR25114453;ILLUMINA;Paired;;SRX20867421;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli		O145:H28						PRJNA218110	SRP046387		SAMN36272808	SRS18147509	2023-07-04	2023-07-03	ESC_FB7921AA	Assembled	71.1	137945	5367232	Escherichia coli / Shigella;100.0%	283	3369	ESC_KC2824AA_AS	5.1
ESC_FB8032AA	29-23	traces-0marSjE;ILLUMINA;Paired;;NA;Uploaded	Food			2023				Europe	France							LNR STEC	Escherichia coli													2023-07-04	2023-07-04	ESC_FB8032AA	Assembled	30.3	145108	5378237	Escherichia coli / Shigella;99.64%	166	7493	ESC_KC2935AA_AS	5.1
ESC_FB8033AA	30-23	traces-0ymbQRa;ILLUMINA;Paired;;NA;Uploaded	Food			2023				Europe	France							LNR STEC	Escherichia coli													2023-07-04	2023-07-04	ESC_FB8033AA	Assembled	41.6	141406	5440902	Escherichia coli / Shigella;100.0%	308	8012	ESC_KC2936AA_AS	5.1
ESC_FB9521AA	PNUSAE142603	SRR25265429;ILLUMINA;Paired;;SRX21011391;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli		O145:H28						PRJNA218110	SRP046387		SAMN36438529	SRS18284348	2023-07-14	2023-07-13	ESC_FB9521AA	Assembled	68.1	135500	5445292	Escherichia coli / Shigella;99.83%	301	4164	ESC_KC4423AA_AS	5.1
ESC_GB0151AA	PNUSAE143643	SRR25383550;ILLUMINA;Paired;;SRX21121768;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli		O145:H28						PRJNA218110	SRP046387		SAMN36673842	SRS18387962	2023-07-22	2023-07-21	ESC_GB0151AA	Assembled	51.9	125767	5706320	Escherichia coli / Shigella;98.68%	300	6471	ESC_KC5042AA_AS	5.1
ESC_GB0379AA	PNUSAE144035	SRR25403060;ILLUMINA;Paired;;SRX21139319;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA218110	SRP046387		SAMN36695511	SRS18403786	2023-07-26	2023-07-24	ESC_GB0379AA	Assembled	63.6	147147	5365438	Escherichia coli / Shigella;100.0%	258	2631	ESC_KC5299AA_AS	5.1
ESC_GB0396AA	PNUSAE144031	SRR25402893;ILLUMINA;Paired;;SRX21139152;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA218110	SRP046387		SAMN36695510	SRS18403617	2023-07-26	2023-07-24	ESC_GB0396AA	Assembled	63.5	137945	5371586	Escherichia coli / Shigella;100.0%	293	4489	ESC_KC5316AA_AS	5.1
ESC_GB1002AA	PNUSAE145248	SRR25490891;ILLUMINA;Paired;;SRX21222302;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli		O145:H28						PRJNA218110	SRP046387		SAMN36798286	SRS18479124	2023-08-03	2023-08-02	ESC_GB1002AA	Assembled	66.1	121168	5288630	Escherichia coli / Shigella;100.0%	266	9711	ESC_KC5886AA_AS	5.1
ESC_GB5326AA	PNUSAE146211	SRR25551623;ILLUMINA;Paired;;SRX21280824;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli		:H28						PRJNA218110	SRP046387		SAMN36873074	SRS18531109	2023-08-15	2023-08-07	ESC_GB5326AA	Assembled	67.2	72117	5490567	Escherichia coli / Shigella;100.0%	346	37736	ESC_LC0354AA_AS	5.1
ESC_GB5531AA	PNUSAE147437	SRR25646008;ILLUMINA;Paired;;SRX21372536;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA218110	SRP046387		SAMN36994331	SRS18616022	2023-08-16	2023-08-15	ESC_GB5531AA	Assembled	49.7	145582	5501030	Escherichia coli / Shigella;100.0%	285	6156	ESC_LC0531AA_AS	5.1
ESC_GB5982AA	PNUSAE147760	SRR25688811;ILLUMINA;Paired;;SRX21413987;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA218110	SRP046387		SAMN37047020	SRS18652465	2023-08-19	2023-08-18	ESC_GB5982AA	Assembled	49.3	156395	5342189	Escherichia coli / Shigella;100.0%	232	4987	ESC_LC0926AA_AS	5.1
ESC_GB6320AA	PNUSAE148375	SRR25739593;ILLUMINA;Paired;;SRX21462964;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA218110	SRP046387		SAMN37120512	SRS18698481	2023-08-23	2023-08-23	ESC_GB6320AA	Assembled	56	159859	5244383	Escherichia coli / Shigella;100.0%	225	4638	ESC_LC1280AA_AS	5.1
ESC_GB6358AA	EC-Pig-WI53706PPY40317	SRR25748324;ILLUMINA;Paired;;SRX21471629;SRA	Livestock	Swine	pig; Lung	2021	11	8		North America	United States	Wisconsin						USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories - DBPL	Escherichia coli								PRJNA510384	SRP256141		SAMN37127793	SRS18705985	2023-08-24	2023-08-23	ESC_GB6358AA	Assembled	88.3	72155	5376765	Escherichia coli / Shigella;100.0%	348	24948	ESC_LC1322AA_AS	5.1
ESC_GB6795AA	FSIS12324637	SRR25763854;ILLUMINA;Paired;;SRX21486531;SRA	Livestock	Bovine	product-raw-intact-beef	2023				North America	United States	Tennessee						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli		O145						PRJNA268206	SRP050539		SAMN37162072	SRS18718829	2023-08-29	2023-08-28	ESC_GB6795AA	Assembled	128	167760	5254431	Escherichia coli / Shigella;100.0%	214	5750	ESC_LC1797AA_AS	5.1
ESC_GB7522AA	PNUSAE149550	SRR25788398;ILLUMINA;Paired;;SRX21510784;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA218110	SRP046387		SAMN37195581	SRS18741774	2023-08-30	2023-08-30	ESC_GB7522AA	Assembled	92.9	125211	5779730	Escherichia coli / Shigella;99.14%	320	5843	ESC_LC2518AA_AS	5.1
ESC_GB7734AA	ARS-CC16488	SRR25824995;ILLUMINA;Paired;;SRX21546773;SRA	Livestock	Bovine	dairy calf feces	2017				North America	United States							USDA	Escherichia coli								PRJNA1011223	SRP457749		SAMN37210876	SRS18755966	2023-08-31	2023-08-31	ESC_GB7734AA	Assembled	63.8	28982	5212244	Escherichia coli / Shigella;100.0%	504	56317	ESC_LC2738AA_AS	5.1
ESC_GB7745AA	ARS-CC16449	SRR25825006;ILLUMINA;Paired;;SRX21546762;SRA	Livestock	Bovine	dairy calf feces	2017				North America	United States							USDA	Escherichia coli								PRJNA1011223	SRP457749		SAMN37210875	SRS18755955	2023-08-31	2023-08-31	ESC_GB7745AA	Assembled	71.7	28563	5214101	Escherichia coli / Shigella;100.0%	492	71762	ESC_LC2749AA_AS	5.1
ESC_GB7972AA	ARS-CC16289	SRR25825233;ILLUMINA;Paired;;SRX21546535;SRA	Livestock	Bovine	dairy calf feces	2017				North America	United States							USDA	Escherichia coli								PRJNA1011223	SRP457749		SAMN37210874	SRS18755728	2023-08-31	2023-08-31	ESC_GB7972AA	Assembled	75.6	29486	5204512	Escherichia coli / Shigella;100.0%	478	55049	ESC_LC2976AA_AS	5.1
ESC_GB7983AA	ARS-CC15864	SRR25825244;ILLUMINA;Paired;;SRX21546524;SRA	Livestock	Bovine	dairy calf feces	2017				North America	United States							USDA	Escherichia coli								PRJNA1011223	SRP457749		SAMN37210873	SRS18755717	2023-08-31	2023-08-31	ESC_GB7983AA	Assembled	124	154763	5488903	Escherichia coli / Shigella;99.83%	297	7188	ESC_LC2987AA_AS	5.1
ESC_GB9237AA	PNUSAE150202	SRR25915853;ILLUMINA;Paired;;SRX21635707;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli		O145:H28						PRJNA218110	SRP046387		SAMN37283792	SRS18806178	2023-09-05	2023-09-05	ESC_GB9237AA	Assembled	52.7	167771	5292770	Escherichia coli / Shigella;100.0%	254	5451	ESC_LC4184AA_AS	5.1
ESC_HB0178AA	PNUSAE150776	SRR26038074;ILLUMINA;Paired;;SRX21755173;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA218110	SRP046387		SAMN37358007	SRS18862144	2023-09-12	2023-09-12	ESC_HB0178AA	Assembled	64	144312	5580361	Escherichia coli / Shigella;99.84%	329	6229	ESC_LC5130AA_AS	5.1
ESC_HB0513AA	PNUSAE151482	SRR26062568;ILLUMINA;Paired;;SRX21778626;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA218110	SRP046387		SAMN37397710	SRS18883565	2023-09-15	2023-09-14	ESC_HB0513AA	Assembled	49.9	197632	5350724	Escherichia coli / Shigella;100.0%	214	4003	ESC_LC5565AA_AS	5.1
ESC_HB0522AA	PNUSAE151451	SRR26061258;ILLUMINA;Paired;;SRX21777381;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli		O145:H28						PRJNA218110	SRP046387		SAMN37397452	SRS18882783	2023-09-15	2023-09-14	ESC_HB0522AA	Assembled	75	109109	5328826	Escherichia coli / Shigella;100.0%	262	9803	ESC_LC5574AA_AS	5.1
ESC_HB0789AA	ARS-CC9060	SRR26082188;ILLUMINA;Paired;;SRX21797187;SRA	Livestock	Bovine	Calf fecal composite	2014				North America	United States							USDA	Escherichia coli								PRJNA1015245	SRP459710		SAMN37429437	SRS18898548	2023-09-18	2023-09-17	ESC_HB0789AA	Assembled	131.8	155453	5443004	Escherichia coli / Shigella;99.31%	278	6307	ESC_LC5867AA_AS	5.1
ESC_HB0979AA	ARS-CC9768	SRR26082378;ILLUMINA;Paired;;SRX21796997;SRA	Livestock	Bovine	Calf fecal composite	2014				North America	United States							USDA	Escherichia coli								PRJNA1015245	SRP459710		SAMN37429522	SRS18898378	2023-09-18	2023-09-17	ESC_HB0979AA	Assembled	38.4	45050	5188088	Escherichia coli / Shigella;100.0%	405	71627	ESC_LC6057AA_AS	5.1
ESC_HB0990AA	ARS-CC9757	SRR26082389;ILLUMINA;Paired;;SRX21796986;SRA	Livestock	Bovine	Calf fecal composite	2014				North America	United States							USDA	Escherichia coli								PRJNA1015245	SRP459710		SAMN37429512	SRS18898359	2023-09-18	2023-09-17	ESC_HB0990AA	Assembled	39.9	34866	5174641	Escherichia coli / Shigella;100.0%	331	69226	ESC_LC6068AA_AS	5.1
ESC_HB2905AA	PNUSAE153905	SRR26286595;ILLUMINA;Paired;;SRX21995509;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA218110	SRP046387		SAMN37690961	SRS19070206	2023-10-08	2023-10-06	ESC_HB2905AA	Assembled	71.5	143182	5240185	Escherichia coli / Shigella;100.0%	232	3835	ESC_LC7925AA_AS	5.1
ESC_HB3687AA	PNUSAE154147	SRR26350312;ILLUMINA;Paired;;SRX22057926;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA218110	SRP046387		SAMN37767537	SRS19128059	2023-10-12	2023-10-11	ESC_HB3687AA	Assembled	124.1	168029	5309631	Escherichia coli / Shigella;100.0%	210	3766	ESC_LC8731AA_AS	5.1
ESC_HB4512AA	RM10030	SRR26363325;ILLUMINA;Paired;500;SRX22070645;SRA	Livestock	Bovine	cow; bovine	2009				North America	United States	California						FDA	Escherichia coli								PRJNA677988	SRP323105		SAMN37791886	SRS19168761	2023-10-17	2023-10-16	ESC_HB4512AA	Assembled	347	228145	5256805	Escherichia coli / Shigella;100.0%	218	3077	ESC_LC9692AA_AS	5.1
ESC_HB4516AA	RM9917	SRR26363320;ILLUMINA;Paired;500;SRX22070640;SRA	Livestock	Swine	pig; feral pig	2009				North America	United States	California						FDA	Escherichia coli								PRJNA677988	SRP323105		SAMN37791882	SRS19168756	2023-10-17	2023-10-16	ESC_HB4516AA	Assembled	61.2	168112	5294185	Escherichia coli / Shigella;100.0%	259	6111	ESC_LC9696AA_AS	5.1
ESC_HB5097AA	WVDA_CDC-99-3311_1097-34-7	SRR26421974;ILLUMINA;Paired;;SRX22126961;SRA	Laboratory	Laboratory	culture control	2023	10	12		North America	United States	West Virginia						West Virginia Department of Agriculture	Escherichia coli								PRJNA826489	SRP411085		SAMN37873827	SRS19190755	2023-10-19	2023-10-18	ESC_HB5097AA	Assembled	103.4	168112	5310121	Escherichia coli / Shigella;100.0%	224	3769	ESC_MC0241AA_AS	5.1
ESC_HB5251AA	PNUSAE156131	SRR26453099;ILLUMINA;Paired;;SRX22157324;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli		:H28						PRJNA218110	SRP046387		SAMN37906970	SRS19216295	2023-10-21	2023-10-20	ESC_HB5251AA	Assembled	70.9	87432	5290630	Escherichia coli / Shigella;100.0%	304	34483	ESC_MC0378AA_AS	5.1
ESC_HB5331AA	FSIS12325723	SRR26470247;ILLUMINA;Paired;;SRX22174205;SRA	Livestock	Bovine	product-raw-intact-beef	2023				North America	United States	Pennsylvania						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli		O145						PRJNA268206	SRP050539		SAMN37927804	SRS19231729	2023-10-24	2023-10-23	ESC_HB5331AA	Assembled	155.4	156557	5279741	Escherichia coli / Shigella;100.0%	261	4358	ESC_MC0460AA_AS	5.1
ESC_HB5336AA	FSIS12325577	SRR26470009;ILLUMINA;Paired;;SRX22173967;SRA	Livestock	Bovine	product-raw-intact-beef	2023				North America	United States	New York						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli		O145						PRJNA268206	SRP050539		SAMN37927672	SRS19231491	2023-10-24	2023-10-23	ESC_HB5336AA	Assembled	165.6	137950	5387810	Escherichia coli / Shigella;100.0%	281	4870	ESC_MC0465AA_AS	5.1
ESC_HB6628AA	22-07864	ERR12186915;ILLUMINA;Paired;;ERX11597781;SRA	Human	Human	homo sapiens; stool	2022				Europe	Germany							ROBERT KOCH INSTITUT	Escherichia coli								PRJEB68073	ERP153061		SAMEA114567721	ERS16602264	2023-11-03	2023-11-02	ESC_HB6628AA	Assembled	112.6	135245	5280225	Escherichia coli / Shigella;99.82%	299	3494	ESC_MC6639AA_AS	5.1
ESC_HB6638AA	22-07530	ERR12186913;ILLUMINA;Paired;;ERX11597779;SRA	Human	Human	homo sapiens; stool	2022				Europe	Germany							ROBERT KOCH INSTITUT	Escherichia coli								PRJEB68073	ERP153061		SAMEA114567719	ERS16602262	2023-11-03	2023-11-02	ESC_HB6638AA	Assembled	106.2	118664	5456843	Escherichia coli / Shigella;99.83%	375	3794	ESC_MC6652AA_AS	5.1
ESC_HB6650AA	21-04011	ERR12186900;ILLUMINA;Paired;;ERX11597766;SRA	Human	Human	homo sapiens; stool	2021				Europe	Germany							ROBERT KOCH INSTITUT	Escherichia coli								PRJEB68073	ERP153061		SAMEA114567706	ERS16602249	2023-11-03	2023-11-02	ESC_HB6650AA	Assembled	69.8	137058	5323128	Escherichia coli / Shigella;100.0%	272	7396	ESC_MC6669AA_AS	5.1
ESC_HB6652AA	20-04759	ERR12186887;ILLUMINA;Paired;;ERX11597753;SRA	Human	Human	homo sapiens; stool	2020				Europe	Germany							ROBERT KOCH INSTITUT	Escherichia coli								PRJEB68073	ERP153061		SAMEA114567693	ERS16602236	2023-11-03	2023-11-02	ESC_HB6652AA	Assembled	51	153636	5283105	Escherichia coli / Shigella;100.0%	248	7089	ESC_MC6672AA_AS	5.1
ESC_HB6681AA	20-05217	ERR12186889;ILLUMINA;Paired;;ERX11597755;SRA	Human	Human	homo sapiens; stool	2020				Europe	Germany							ROBERT KOCH INSTITUT	Escherichia coli								PRJEB68073	ERP153061		SAMEA114567695	ERS16602238	2023-11-03	2023-11-02	ESC_HB6681AA	Assembled	73.2	160475	5457095	Escherichia coli / Shigella;99.65%	260	4709	ESC_MC6697AA_AS	5.1
ESC_HB8760AA	01310235	SRR26857865;ILLUMINA;Paired;;SRX22552814;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38289667	SRS19561668	2023-11-19	2023-11-18	ESC_HB8760AA	Assembled	243.4	128644	5353826	Escherichia coli / Shigella;100.0%	328	5181	ESC_MC4047AA_AS	5.1
ESC_HB8761AA	01310230	SRR26857864;ILLUMINA;Paired;;SRX22552813;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38289665	SRS19561667	2023-11-19	2023-11-18	ESC_HB8761AA	Assembled	97.5	136208	5356016	Escherichia coli / Shigella;99.82%	296	4449	ESC_MC4048AA_AS	5.1
ESC_HB8762AA	01313144	SRR26857836;ILLUMINA;Paired;;SRX22552785;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN38289662	SRS19561639	2023-11-19	2023-11-18	ESC_HB8762AA	Assembled	85.3	109246	5346832	Escherichia coli / Shigella;99.83%	308	7482	ESC_MC4049AA_AS	5.1
ESC_HB8763AA	01312101	SRR26857835;ILLUMINA;Paired;;SRX22552784;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38289659	SRS19561638	2023-11-19	2023-11-18	ESC_HB8763AA	Assembled	153.2	137731	5353630	Escherichia coli / Shigella;100.0%	349	5136	ESC_MC4050AA_AS	5.1
ESC_HB8764AA	01313034	SRR26857834;ILLUMINA;Paired;;SRX22552783;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN38289661	SRS19561637	2023-11-19	2023-11-18	ESC_HB8764AA	Assembled	97.3	118526	5362346	Escherichia coli / Shigella;100.0%	336	5117	ESC_MC4051AA_AS	5.1
ESC_HB8765AA	01310255	SRR26857833;ILLUMINA;Paired;;SRX22552782;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38289658	SRS19561636	2023-11-19	2023-11-18	ESC_HB8765AA	Assembled	123.1	128644	5358230	Escherichia coli / Shigella;100.0%	346	4061	ESC_MC4052AA_AS	5.1
ESC_HB8766AA	01310550	SRR26857832;ILLUMINA;Paired;;SRX22552781;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38289660	SRS19561635	2023-11-19	2023-11-18	ESC_HB8766AA	Assembled	85.3	118904	5359963	Escherichia coli / Shigella;99.83%	365	5602	ESC_MC4053AA_AS	5.1
ESC_HB8767AA	01313166	SRR26857831;ILLUMINA;Paired;;SRX22552780;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN38289663	SRS19561634	2023-11-19	2023-11-18	ESC_HB8767AA	Assembled	81.9	103656	5410142	Escherichia coli / Shigella;99.83%	422	7656	ESC_MC4054AA_AS	5.1
ESC_HB8768AA	01313030	SRR26857830;ILLUMINA;Paired;;SRX22552779;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		Escherichia						PRJNA315192	SRP071789		SAMN38289664	SRS19561633	2023-11-19	2023-11-18	ESC_HB8768AA	Assembled	91.8	121377	5360013	Escherichia coli / Shigella;100.0%	333	5202	ESC_MC4055AA_AS	5.1
ESC_HB9265AA	01317077	SRR26914673;ILLUMINA;Paired;;SRX22608662;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38365814	SRS19614350	2023-11-23	2023-11-23	ESC_HB9265AA	Assembled	99.5	129042	5346306	Escherichia coli / Shigella;99.82%	299	4981	ESC_MC4911AA_AS	5.1
ESC_HB9266AA	01315431	SRR26914611;ILLUMINA;Paired;;SRX22608600;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38366203	SRS19614317	2023-11-23	2023-11-23	ESC_HB9266AA	Assembled	62.2	128648	5316834	Escherichia coli / Shigella;100.0%	211	5791	ESC_MC4912AA_AS	5.1
ESC_HB9267AA	01315418	SRR26914610;ILLUMINA;Paired;;SRX22608599;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38365811	SRS19614318	2023-11-23	2023-11-23	ESC_HB9267AA	Assembled	80.6	118463	5356487	Escherichia coli / Shigella;100.0%	336	6299	ESC_MC4913AA_AS	5.1
ESC_HB9268AA	01315419	SRR26913971;ILLUMINA;Paired;;SRX22607960;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38366202	SRS19613678	2023-11-23	2023-11-23	ESC_HB9268AA	Assembled	372.3	128640	5353656	Escherichia coli / Shigella;100.0%	349	4829	ESC_MC4914AA_AS	5.1
ESC_HB9269AA	01315427	SRR26913953;ILLUMINA;Paired;;SRX22607942;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38365812	SRS19613660	2023-11-23	2023-11-23	ESC_HB9269AA	Assembled	363.9	128640	5356439	Escherichia coli / Shigella;100.0%	352	4564	ESC_MC4915AA_AS	5.1
ESC_HB9270AA	01313159	SRR26913952;ILLUMINA;Paired;;SRX22607941;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38365810	SRS19613659	2023-11-23	2023-11-23	ESC_HB9270AA	Assembled	108	111106	5394104	Escherichia coli / Shigella;99.3%	358	5287	ESC_MC4916AA_AS	5.1
ESC_HB9929AA	PNUSAE161136	SRR27043124;ILLUMINA;Paired;;SRX22732824;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA218110	SRP046387		SAMN38639852	SRS19721461	2023-12-05	2023-12-04	ESC_HB9929AA	Assembled	62.3	168121	5394663	Escherichia coli / Shigella;99.64%	232	4532	ESC_MC5586AA_AS	5.1
ESC_HB9931AA	PNUSAE161134	SRR27043119;ILLUMINA;Paired;;SRX22732819;SRA				2023				North America	United States							PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA218110	SRP046387		SAMN38639960	SRS19721454	2023-12-05	2023-12-04	ESC_HB9931AA	Assembled	66.2	168021	5396974	Escherichia coli / Shigella;99.82%	240	4630	ESC_MC5588AA_AS	5.1
ESC_IB0431AA	01325061	SRR27032949;ILLUMINA;Paired;;SRX22724756;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38609432	SRS19713849	2023-12-05	2023-12-05	ESC_IB0431AA	Assembled	88.9	140867	5271404	Escherichia coli / Shigella;100.0%	284	5355	ESC_MC6095AA_AS	5.1
ESC_IB0432AA	01323234	SRR27032948;ILLUMINA;Paired;;SRX22724755;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38609413	SRS19713848	2023-12-05	2023-12-05	ESC_IB0432AA	Assembled	109	140122	5270219	Escherichia coli / Shigella;100.0%	319	4894	ESC_MC6096AA_AS	5.1
ESC_IB0433AA	01325098	SRR27032947;ILLUMINA;Paired;;SRX22724754;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38609412	SRS19713847	2023-12-05	2023-12-05	ESC_IB0433AA	Assembled	128.4	118518	5319325	Escherichia coli / Shigella;100.0%	380	4873	ESC_MC6097AA_AS	5.1
ESC_IB0434AA	01325067	SRR27032945;ILLUMINA;Paired;;SRX22724752;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38609387	SRS19713845	2023-12-05	2023-12-05	ESC_IB0434AA	Assembled	95.8	128648	5359406	Escherichia coli / Shigella;99.83%	331	4926	ESC_MC6098AA_AS	5.1
ESC_IB0435AA	01317921	SRR27032944;ILLUMINA;Paired;;SRX22724751;SRA	Human	Human	Homo sapiens; human	2023	11			Europe	United Kingdom							Gastrointestinal Bacteria Reference Unit, Public Health England	Escherichia coli		O145:H28						PRJNA315192	SRP071789		SAMN38609386	SRS19713844	2023-12-05	2023-12-05	ESC_IB0435AA	Assembled	91.9	127658	5355947	Escherichia coli / Shigella;99.82%	343	7622	ESC_MC6099AA_AS	5.1
