Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species	Contig Number(>=200 bp)	Low Quality Bases	Assembly barcode	Version
ESC_DB9931AA	23KS02CB02-EC	SRR23890221;ILLUMINA;Paired;;SRX19702025;SRA	Poultry	Poultry	Chicken Breasts	2023	2	1		North America	United States	Kansas						FDA CVM NARMS-Kansas State University	Escherichia coli								PRJNA292663	SRP161673		SAMN33796433	SRS17070633	2023-03-19	2023-03-17	ESC_DB9931AA	Assembled	50	99188	5521029	Escherichia coli / Shigella;98.08%	379	14481	ESC_IC4233AA_AS	5.1
ESC_EB0176AA	OrigamiB	SRR23909972;OXFORD_NANOPORE;Single;;SRX19721445;SRA,SRR23909971;ILLUMINA;Paired;;SRX19721446;SRA	Laboratory	Laboratory	cell culture	2021	2	15		Europe	Germany							Technical University of Munich	Escherichia coli								PRJNA740136	SRP326441		SAMN33821372	SRS17088296	2023-03-20	2023-03-20	ESC_EB0176AA	Assembled	432	118562	4414894	Escherichia coli / Shigella;100.0%	87	416	ESC_IC4522AA_AS	5.1
ESC_EB0816AA	164_DK_poultry	ERR10781278;ILLUMINA;Paired;;ERX10232418;SRA																STATENS SERUM INSTITUT	Escherichia coli								PRJEB58977	ERP144041		SAMEA112327931	ERS14438846	2023-03-21	2023-03-21	ESC_EB0816AA	Assembled	186	90503	5115124	Escherichia coli / Shigella;100.0%	200	5461	ESC_JC5120AA_AS	5.1
ESC_EB0817AA	163_DK_poultry	ERR10781277;ILLUMINA;Paired;;ERX10232417;SRA																STATENS SERUM INSTITUT	Escherichia coli								PRJEB58977	ERP144041		SAMEA112327930	ERS14438845	2023-03-21	2023-03-21	ESC_EB0817AA	Assembled	165.4	90177	5121060	Escherichia coli / Shigella;97.84%	197	8076	ESC_JC5121AA_AS	5.1
ESC_EB0821AA	159_DK_poultry	ERR10781272;ILLUMINA;Paired;;ERX10232413;SRA																STATENS SERUM INSTITUT	Escherichia coli								PRJEB58977	ERP144041		SAMEA112327926	ERS14438841	2023-03-21	2023-03-21	ESC_EB0821AA	Assembled	65.1	42891	5151215	Escherichia coli / Shigella;97.68%	303	39546	ESC_JC5125AA_AS	5.1
ESC_EB0822AA	158_DK_poultry	ERR10781271;ILLUMINA;Paired;;ERX10232412;SRA																STATENS SERUM INSTITUT	Escherichia coli								PRJEB58977	ERP144041		SAMEA112327925	ERS14438840	2023-03-21	2023-03-21	ESC_EB0822AA	Assembled	83.4	67227	5162810	Escherichia coli / Shigella;98.16%	229	22524	ESC_JC5126AA_AS	5.1
ESC_EB1493AA	T7-566	ERR10982805;ILLUMINA;Paired;;ERX10419751;SRA	Human	Human	Homo sapiens; Norway	2015				Europe	Norway							university hospital of north norway	Escherichia coli								PRJEB57251	ERP142231		SAMEA111546276	ERS13656336	2023-03-25	2023-03-19	ESC_EB1493AA	Assembled	85.6	139765	4859564	Escherichia coli / Shigella;100.0%	110	1079	ESC_IC5854AA_AS	5.1
ESC_EB1665AA	23CT02CH01-EC	SRR23978476;ILLUMINA;Paired;;SRX19782613;SRA	Poultry	Poultry	chicken	2023	3											PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA292663	SRP161673		SAMN33927020	SRS17145761	2023-03-28	2023-03-27	ESC_EB1665AA	Assembled	53.3	64514	5134696	Escherichia coli / Shigella;97.14%	238	2629	ESC_IC6044AA_AS	5.1
ESC_EB2193AA	GL195	ERR11147559;ILLUMINA;Paired;;ERX10594944;SRA	Human	Human	Homo sapien; Human urine	2021	11	15		Europe	United Kingdom	England	Norfolk					Quadram Institute Bioscience	Escherichia coli								PRJEB60854	ERP145920		SAMEA112825055	ERS14832591	2023-03-31	2023-03-31	ESC_EB2193AA	Assembled	72.1	106716	4799376	Escherichia coli / Shigella;97.75%	125	1637	ESC_JC6633AA_AS	5.1
ESC_EB2529AA	SAMD00590083	DRR455063;ILLUMINA;Paired;;DRX440125;SRA	Human	Human	Homo sapiens; urine	2016				Asia	Japan	Gifu Prefecture						HOKUDAI	Escherichia coli								PRJDB15596	DRP009792		SAMD00590083	DRS293037	2023-04-03	2023-03-31	ESC_EB2529AA	Assembled	217	83419	4573369	Escherichia coli / Shigella;97.93%	141	1031	ESC_IC6953AA_AS	5.1
ESC_EB6943AA	E26	SRR24223261;ILLUMINA;Paired;;SRX20019652;SRA	Human	Human	Homo sapiens	2020				Asia	China	Guangdong						The First Affiliated Hospital of Guangzhou Medical University	Escherichia coli								PRJNA931432	SRP433126		SAMN33440985	SRS17361226	2023-04-20	2023-04-20	ESC_EB6943AA	Assembled	293.8	105367	5150444	Escherichia coli / Shigella;98.16%	170	515	ESC_JC0525AA_AS	5.1
ESC_EB7628AA	JBEAAEI-19-0029	DRR390623;ILLUMINA;Paired;450;DRX376483;SRA	Human	Human	Homo sapiens; stool	2019	7	5		Asia	Japan	Fukuoka Prefecture				33.606314	130.418029	National Institute of Infectious Diseases - Japan	Escherichia coli								PRJDB10842	DRP007849		SAMD00502119	DRS301670	2023-04-25	2023-04-25	ESC_EB7628AA	Assembled	63.4	70416	5083199	Escherichia coli / Shigella;98.33%	296	57832	ESC_JC1218AA_AS	5.1
ESC_EB8043AA	JBBDAJA-19-0079	DRR387597;ILLUMINA;Paired;450;DRX373457;SRA	Human	Human	Homo sapiens; body fluid	2020	2	10		Asia	Japan	Tokyo				35.689634	139.692101	National Institute of Infectious Diseases - Japan	Escherichia coli								PRJDB10842	DRP007849		SAMD00499093	DRS298781	2023-04-25	2023-04-25	ESC_EB8043AA	Assembled	49.9	63502	5049081	Escherichia coli / Shigella;98.44%	190	26191	ESC_JC1699AA_AS	5.1
ESC_EB8744AA	JBBBAAB-19-0004	DRR386563;ILLUMINA;Paired;450;DRX372423;SRA	Human	Human	Homo sapiens; urine	2019	6	10		Asia	Japan					35.857315	139.648722	National Institute of Infectious Diseases - Japan	Escherichia coli								PRJDB10842	DRP007849		SAMD00498059	DRS297811	2023-04-25	2023-04-25	ESC_EB8744AA	Assembled	70.8	140169	4589498	Escherichia coli / Shigella;98.33%	95	2460	ESC_JC2436AA_AS	5.1
ESC_EB8746AA	JBBBAAB-19-0002	DRR386561;ILLUMINA;Paired;450;DRX372421;SRA	Human	Human	Homo sapiens; urine	2019	6	3		Asia	Japan					35.857315	139.648722	National Institute of Infectious Diseases - Japan	Escherichia coli								PRJDB10842	DRP007849		SAMD00498057	DRS297809	2023-04-25	2023-04-25	ESC_EB8746AA	Assembled	82.7	77558	4907482	Escherichia coli / Shigella;96.83%	182	3123	ESC_JC2438AA_AS	5.1
ESC_EB9672AA	JBBBACD-19-0139	DRR386721;ILLUMINA;Paired;450;DRX372581;SRA	Human	Human	Homo sapiens; urine	2020	5	1		Asia	Japan					35.857315	139.648722	National Institute of Infectious Diseases - Japan	Escherichia coli								PRJDB10842	DRP007849		SAMD00498217	DRS297964	2023-04-26	2023-04-25	ESC_EB9672AA	Assembled	49.6	118746	4933229	Escherichia coli / Shigella;98.18%	164	2393	ESC_JC3365AA_AS	5.1
ESC_EB9704AA	JBBAAAE-19-0001	DRR386526;ILLUMINA;Paired;450;DRX372386;SRA	Human	Human	Homo sapiens; urine	2019	5	24		Asia	Japan	Gunma Prefecture				36.390642	139.060315	National Institute of Infectious Diseases - Japan	Escherichia coli								PRJDB10842	DRP007849		SAMD00498022	DRS297774	2023-04-26	2023-04-25	ESC_EB9704AA	Assembled	85	38175	4829990	Escherichia coli / Shigella;98.61%	303	53721	ESC_JC3397AA_AS	5.1
ESC_FB0243AA	JBCHAAB-19-0015	DRR388808;ILLUMINA;Paired;450;DRX374668;SRA	Human	Human	Homo sapiens; urine	2019	7	23		Asia	Japan	Osaka Prefecture				34.686311	135.51971	National Institute of Infectious Diseases - Japan	Escherichia coli								PRJDB10842	DRP007849		SAMD00500304	DRS299927	2023-04-26	2023-04-25	ESC_FB0243AA	Assembled	56.1	109546	4865613	Escherichia coli / Shigella;96.51%	119	8390	ESC_JC3943AA_AS	5.1
ESC_FB0953AA	B771	SRR24322336;OXFORD_NANOPORE;Single;;SRX20116869;SRA,SRR24322337;ILLUMINA;Paired;;SRX20116868;SRA,SRR24769899;CAPILLARY;Single;;SRX20544899;SRA	Human	Human	Homo sapiens; feces	2009				Europe	Czechia							Masaryk University	Escherichia coli								PRJNA944444	SRP434796		SAMN33748626	SRS17446542	2023-04-28	2023-04-27	ESC_FB0953AA	Assembled	327.2	127724	5213920	Escherichia coli / Shigella;98.32%	212	2914	ESC_JC4562AA_AS	5.1
ESC_FB2374AA	23GA02GT06-EC	SRR24480624;ILLUMINA;Paired;;SRX20266209;SRA	Poultry	Poultry	ground turkey	2023	2			North America	United States	Georgia						PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA292663	SRP161673		SAMN35009516	SRS17594892	2023-05-11	2023-05-09	ESC_FB2374AA	Assembled	101.1	102870	5133735	Escherichia coli / Shigella;96.28%	156	1759	ESC_JC6501AA_AS	5.1
ESC_FB2555AA	FSIS12321834	SRR24506892;ILLUMINA;Paired;;SRX20291971;SRA	Livestock	Swine	Animal-Swine-Market Swine (cecal)	2023				North America	United States	Minnesota						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN35038948	SRS17617136	2023-05-12	2023-05-11	ESC_FB2555AA	Assembled	86	77639	4771257	Escherichia coli / Shigella;97.67%	181	24152	ESC_JC6850AA_AS	5.1
ESC_FB2778AA	C9-5	traces-0idrleM;ILLUMINA;Paired;;NA;Uploaded	Wild Animal	Avian		2020				Europe	Spain	Andalusia						University Hospital Virgen Macarena	Escherichia coli							KPC-2						2023-05-15	2024-05-21	ESC_FB2778AA	Assembled	76.1	99168	4782359	Escherichia coli / Shigella;94.26%	127	868	ESC_JC7065AA_AS	5.1
ESC_FB2807AA	UAE140	traces-0KkZkaB;ILLUMINA;Paired;;NA;Uploaded	Environment	Environment	Harbour / creek	2019	12	1		Asia	United Arab Emirates	Abu Dhabi				24.41772	54.42288	Cefas	Escherichia coli													2023-05-15	2024-05-21	ESC_FB2807AA	Assembled	235.1	100605	5277588	Escherichia coli / Shigella;100.0%	183	1344	ESC_JC7094AA_AS	5.1
ESC_FB5312AA	22MD05CB08-EC	SRR24883466;ILLUMINA;Paired;;SRX20646797;SRA	Poultry	Poultry	chicken	2020	1	1										PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA292663	SRP161673		SAMN35686139	SRS17944946	2023-06-11	2023-06-09	ESC_FB5312AA	Assembled	58.5	102235	4875450	Escherichia coli / Shigella;94.96%	127	970	ESC_KC0067AA_AS	5.1
ESC_FB6554AA	22OR11CB08-EC	SRR24949979;ILLUMINA;Paired;;SRX20708142;SRA	Poultry	Poultry	Chicken Thighs	2022	11											PulseNet Next Generation Subtyping Methods Unit	Escherichia coli		O21:H16						PRJNA292663	SRP161673		SAMN35774741	SRS18001087	2023-06-22	2023-06-16	ESC_FB6554AA	Assembled	101.2	78237	5526338	Escherichia coli / Shigella;94.77%	253	1592	ESC_KC1461AA_AS	5.1
ESC_FB7078AA	Ec_22-1-3	traces-0AQtRdV;ILLUMINA;Paired;;NA;Uploaded	Food	Swine		2023				Europe	Portugal							National Institute of Health Dr. Ricardo Jorge	Escherichia coli													2023-06-28	2023-06-28	ESC_FB7078AA	Assembled	114.3	105642	4926262	Escherichia coli / Shigella;100.0%	130	3317	ESC_KC1981AA_AS	5.1
ESC_FB7617AA	PS02938A	SRR25070267;ILLUMINA;Paired;;SRX20824280;SRA	Food	Food	Lettuce	2022	9	16		Asia	Cambodia	Siem Reap						New Hampshire Public Health Lab GenomeTrakr Submission Group	Escherichia coli							Farm	PRJNA357722	SRP101500		SAMN36071186	SRS18102989	2023-06-30	2023-06-29	ESC_FB7617AA	Assembled	156.5	84181	4598731	Escherichia coli / Shigella;93.83%	118	1082	ESC_KC2509AA_AS	5.1
ESC_FB7686AA	CFSAN132572	SRR25100988;ILLUMINA;Paired;500;SRX20854034;SRA	Poultry	Poultry	turkey; ground turkey	2023	1	7		North America	United States	Florida						FDA	Escherichia coli								PRJNA230969	SRP058582		SAMN36184178	SRS18131022	2023-07-02	2023-06-30	ESC_FB7686AA	Assembled	63.2	70143	4921227	Escherichia coli / Shigella;94.44%	185	39394	ESC_KC2577AA_AS	5.1
ESC_FB9721AA	NICD_CHARM_0150	SRR25293902;ILLUMINA;Paired;;SRX21037508;SRA	Livestock	Swine	Pig stool	2019	12	5		Africa	South Africa	North-West						National Institute for Communicable Diseases	Escherichia coli								PRJNA994298	SRP449546		SAMN36451341	SRS18309925	2023-07-16	2023-07-16	ESC_FB9721AA	Assembled	54.6	83438	4968984	Escherichia coli / Shigella;96.3%	207	3672	ESC_KC4625AA_AS	5.1
ESC_FB9730AA	NICD_CHARM_0151	SRR25293911;ILLUMINA;Paired;;SRX21037499;SRA	Livestock	Swine	Pig stool	2019	12	5		Africa	South Africa	North-West						National Institute for Communicable Diseases	Escherichia coli								PRJNA994298	SRP449546		SAMN36451342	SRS18309916	2023-07-16	2023-07-16	ESC_FB9730AA	Assembled	104.8	81858	5009914	Escherichia coli / Shigella;94.5%	204	893	ESC_KC4634AA_AS	5.1
ESC_FB9740AA	NICD_CHARM_0157	SRR25293894;ILLUMINA;Paired;;SRX21037489;SRA	Livestock	Swine	Pig stool	2019	12	5		Africa	South Africa	North-West						National Institute for Communicable Diseases	Escherichia coli								PRJNA994298	SRP449546		SAMN36451348	SRS18309906	2023-07-16	2023-07-16	ESC_FB9740AA	Assembled	129.5	81618	5001349	Escherichia coli / Shigella;97.83%	210	981	ESC_KC4644AA_AS	5.1
ESC_GB0061AA	FSIS12323356	SRR25342796;ILLUMINA;Paired;;SRX21082192;SRA	Poultry	Poultry	Animal-Turkey-Young Turkey (cecal)	2023				North America	United States	Iowa						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN36617193	SRS18351635	2023-07-20	2023-07-19	ESC_GB0061AA	Assembled	52.7	102669	5114066	Escherichia coli / Shigella;91.64%	132	3185	ESC_KC4967AA_AS	5.1
ESC_GB0070AA	FSIS12323354	SRR25339511;ILLUMINA;Paired;;SRX21078964;SRA	Poultry	Poultry	Animal-Chicken-Young Chicken (cecal)	2023				North America	United States	Delaware						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN36617191	SRS18348509	2023-07-20	2023-07-19	ESC_GB0070AA	Assembled	47.7	124667	4921288	Escherichia coli / Shigella;93.39%	116	2810	ESC_KC4976AA_AS	5.1
ESC_GB0338AA	23IA06GT04-EC	SRR25406512;ILLUMINA;Paired;;SRX21142599;SRA	Poultry	Poultry	ground turkey	2023	6	2		North America	United States	Iowa						FDA CVM NARMS - Iowa State University	Escherichia coli								PRJNA292663	SRP161673		SAMN36677144	SRS18406998	2023-07-26	2023-07-24	ESC_GB0338AA	Assembled	146.8	90246	4939379	Escherichia coli / Shigella;91.13%	180	20018	ESC_KC5258AA_AS	5.1
ESC_GB1337AA	BWH_888_E_col	SRR25437130;ILLUMINA;Paired;;SRX21171063;SRA	Human	Human	Homo sapiens; Age: 24; urine	2022				North America	United States	Massachusetts	Suffolk County	Boston		42.3362	-71.1067	Brigham and Women's Hospital	Escherichia coli								PRJNA278886	SRP056445		SAMN36726698	SRS18432524	2023-08-03	2023-07-27	ESC_GB1337AA	Assembled	140.8	124984	4904595	Escherichia coli / Shigella;95.4%	132	1583	ESC_KC6231AA_AS	5.1
ESC_GB1524AA	EC-Chicken-TX77840PPY40231	SRR25507195;ILLUMINA;Paired;;SRX21238059;SRA	Poultry	Poultry	chicken; Abdomen	2021	8	2		North America	United States	Texas						USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories - DBPL	Escherichia coli								PRJNA510384	SRP256141		SAMN36827335	SRS18492998	2023-08-04	2023-08-03	ESC_GB1524AA	Assembled	111.1	106005	4862672	Escherichia coli / Shigella;93.02%	116	5067	ESC_KC6396AA_AS	5.1
ESC_GB1527AA	EC-Chicken-TN37220PPY40028	SRR25507198;ILLUMINA;Paired;;SRX21238056;SRA	Poultry	Poultry	chicken; Oviduct	2021	1	27		North America	United States	Tennessee						USDA Animal Plant Health Inspection Service-National Veterinary Services Laboratories - DBPL	Escherichia coli								PRJNA510384	SRP256141		SAMN36827332	SRS18492995	2023-08-04	2023-08-03	ESC_GB1527AA	Assembled	91.8	89622	4795000	Escherichia coli / Shigella;94.62%	135	13285	ESC_KC6399AA_AS	5.1
ESC_GB1786AA	56_CN_03_B30_M1_C1_2_P2	SRR6112123;ILLUMINA;Paired;;SRX3226953;SRA	Food	Poultry	Chicken	2012	2	10		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07678737	SRS2551562	2023-08-07	2022-06-01	ESC_GB1786AA	Assembled	113.4	106589	4955840	Escherichia coli / Shigella;94.5%	175	1722	ESC_KC6653AA_AS	5.1
ESC_GB1822AA	72_CN_07_B23_M2_C5_P2	SRR6112159;ILLUMINA;Paired;;SRX3226917;SRA	Food	Poultry	Turkey	2012	4	6		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07678595	SRS2551526	2023-08-07	2022-06-01	ESC_GB1822AA	Assembled	41.9	146977	4808764	Escherichia coli / Shigella;92.61%	95	1355	ESC_KC6689AA_AS	5.1
ESC_GB1989AA	10_CN_07_B2_M1_C2_P2	SRR6112326;ILLUMINA;Paired;;SRX3227220;SRA	Food	Poultry	Chicken	2012	4	6		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07678370	SRS2551826	2023-08-07	2022-06-01	ESC_GB1989AA	Assembled	59.1	121223	4687422	Escherichia coli / Shigella;94.46%	124	1140	ESC_KC6891AA_AS	5.1
ESC_GB2322AA	FMC_UTI_03089	SRR6106480;ILLUMINA;Paired;;SRX3221437;SRA	Human	Human	Human	2012	12	26		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07676217	SRS2546034	2023-08-07	2022-06-01	ESC_GB2322AA	Assembled	67.3	93759	5012594	Escherichia coli / Shigella;95.44%	224	1644	ESC_KC7198AA_AS	5.1
ESC_GB2535AA	15_CN_07_B4_M1_C3_P1	SRR6106694;ILLUMINA;Paired;;SRX3221964;SRA	Food	Poultry	Chicken	2012	4	6		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07678942	SRS2546562	2023-08-07	2022-06-01	ESC_GB2535AA	Assembled	54.5	105529	4657110	Escherichia coli / Shigella;94.63%	131	1028	ESC_KC7416AA_AS	5.1
ESC_GB2536AA	16_CN_07_B4_M1_C3_P2	SRR6106695;ILLUMINA;Paired;;SRX3221963;SRA	Food	Poultry	Chicken	2012	4	6		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07678943	SRS2546561	2023-08-07	2022-06-01	ESC_GB2536AA	Assembled	153.9	111363	4713299	Escherichia coli / Shigella;94.15%	130	1894	ESC_KC7417AA_AS	5.1
ESC_GB2714AA	16_CN_11_B4_M1_C3_P2	SRR6106873;ILLUMINA;Paired;;SRX3221785;SRA	Food	Poultry	Chicken	2012	6	1		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07679005	SRS2546380	2023-08-07	2022-06-01	ESC_GB2714AA	Assembled	74.6	105743	4806376	Escherichia coli / Shigella;94.57%	128	1225	ESC_KC7595AA_AS	5.1
ESC_GB2715AA	15_CN_11_B4_M1_C3_P1	SRR6106874;ILLUMINA;Paired;;SRX3221784;SRA	Food	Poultry	Chicken	2012	6	1		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07679004	SRS2546379	2023-08-07	2022-06-01	ESC_GB2715AA	Assembled	82.2	105749	4812824	Escherichia coli / Shigella;94.39%	123	976	ESC_KC7596AA_AS	5.1
ESC_GB2884AA	79_CN_06_B32_M3_C9_P1	SRR6107043;ILLUMINA;Paired;;SRX3222115;SRA	Food	Swine	Pork	2012	3	23		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07678917	SRS2546714	2023-08-07	2022-06-01	ESC_GB2884AA	Assembled	219.1	98247	4752175	Escherichia coli / Shigella;94.04%	152	870	ESC_KC7768AA_AS	5.1
ESC_GB2897AA	2_CN_05_B1_M1_C1_P2	SRR6107056;ILLUMINA;Paired;;SRX3222102;SRA	Food	Poultry	Chicken	2012	3	9		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07678819	SRS2546701	2023-08-07	2022-06-01	ESC_GB2897AA	Assembled	80	101496	4672867	Escherichia coli / Shigella;94.44%	140	1426	ESC_KC7781AA_AS	5.1
ESC_GB2902AA	4_CN_05_B1_M1_C3_P2	SRR6107061;ILLUMINA;Paired;;SRX3222097;SRA	Food	Poultry	Chicken	2012	3	9		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07678821	SRS2546696	2023-08-07	2022-06-01	ESC_GB2902AA	Assembled	124.3	101509	5129954	Escherichia coli / Shigella;95.26%	195	1351	ESC_KC7786AA_AS	5.1
ESC_GB2903AA	3_CN_05_B1_M1_C3_P1	SRR6107062;ILLUMINA;Paired;;SRX3222096;SRA	Food	Poultry	Chicken	2012	3	9		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07678820	SRS2546695	2023-08-07	2022-06-01	ESC_GB2903AA	Assembled	113.7	101509	5136170	Escherichia coli / Shigella;95.6%	193	1724	ESC_KC7787AA_AS	5.1
ESC_GB2970AA	71_CN_05_B23_M2_C5_P1	SRR6107129;ILLUMINA;Paired;;SRX3222029;SRA	Food	Poultry	Turkey	2012	3	9		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07678853	SRS2546628	2023-08-07	2022-06-01	ESC_GB2970AA	Assembled	69.8	177316	4812734	Escherichia coli / Shigella;93.83%	104	3174	ESC_KC7854AA_AS	5.1
ESC_GB2976AA	3_CN_15_B1_M1_C3_P1	SRR6107135;ILLUMINA;Paired;;SRX3222023;SRA	Food	Poultry	Chicken	2012	7	27		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07679172	SRS2546622	2023-08-07	2022-06-01	ESC_GB2976AA	Assembled	39.2	96234	4669769	Escherichia coli / Shigella;94.39%	147	2186	ESC_KC7860AA_AS	5.1
ESC_GB2980AA	8_CN_15_B18_M1_C3_P2	SRR6107139;ILLUMINA;Paired;;SRX3222019;SRA	Food	Poultry	Chicken	2012	7	26		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07679176	SRS2546618	2023-08-07	2022-06-01	ESC_GB2980AA	Assembled	70	107514	4875458	Escherichia coli / Shigella;94.03%	155	1869	ESC_KC7864AA_AS	5.1
ESC_GB3286AA	FMC_UTI_02397	SRR6068656;ILLUMINA;Paired;;SRX3210510;SRA	Human	Human	Human	2012	8	5		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07676782	SRS2535357	2023-08-07	2022-06-01	ESC_GB3286AA	Assembled	59.2	89650	5043805	Escherichia coli / Shigella;95.7%	229	2122	ESC_KC8243AA_AS	5.1
ESC_GB3296AA	FMC_UTI_02553	SRR6068666;ILLUMINA;Paired;;SRX3210500;SRA	Human	Human	Human	2012	9	8		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07676870	SRS2535347	2023-08-07	2022-06-01	ESC_GB3296AA	Assembled	29.4	75132	4947119	Escherichia coli / Shigella;95.45%	203	3891	ESC_KC8253AA_AS	5.1
ESC_GB3542AA	48_CN-18_B22_M3_C8_P2	SRR6072365;ILLUMINA;Paired;;SRX3213976;SRA	Food	Swine	Pork	2012	11	29		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07677681	SRS2538731	2023-08-07	2022-06-01	ESC_GB3542AA	Assembled	49.1	106412	4850018	Escherichia coli / Shigella;93.62%	139	1348	ESC_KC8499AA_AS	5.1
ESC_GB3871AA	37_CN-24_B12_M1_C1_P1	SRR6072676;ILLUMINA;Paired;;SRX3214144;SRA	Food	Poultry	Chicken	2012	11	30		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07677586	SRS2538899	2023-08-07	2022-06-01	ESC_GB3871AA	Assembled	15.9	95526	4727194	Escherichia coli / Shigella;94.46%	112	9627	ESC_KC8873AA_AS	5.1
ESC_GB3880AA	54_CN-23_B10_M1_C3_P2	SRR6072685;ILLUMINA;Paired;;SRX3214135;SRA	Food	Poultry	Chicken	2012	11	30		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07677721	SRS2538890	2023-08-07	2022-06-01	ESC_GB3880AA	Assembled	130.7	80198	5306594	Escherichia coli / Shigella;95.37%	227	1989	ESC_KC8882AA_AS	5.1
ESC_GB3945AA	9_CN-19_B2_M1_C2_P1	SRR6072750;ILLUMINA;Paired;;SRX3214070;SRA	Food	Poultry	Chicken	2012	11	30		North America	United States							Translational Genomics Research Institute	Escherichia coli								PRJNA407956	SRP118781		SAMN07677956	SRS2538823	2023-08-07	2022-06-01	ESC_GB3945AA	Assembled	118.6	111285	4753375	Escherichia coli / Shigella;94.6%	120	1362	ESC_KC8947AA_AS	5.1
ESC_GB5012AA	FSIS12324145	SRR25629174;ILLUMINA;Paired;;SRX21356039;SRA	Livestock	Swine	Animal-Swine-Market Swine (cecal)	2023				North America	United States	Iowa						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN36977618	SRS18600556	2023-08-15	2023-08-14	ESC_GB5012AA	Assembled	50.6	106743	4974449	Escherichia coli / Shigella;94.32%	128	10150	ESC_KC9989AA_AS	5.1
ESC_GB5240AA	23MD07CH01-EC	SRR25570485;ILLUMINA;Paired;;SRX21299183;SRA	Poultry	Poultry	chicken heart	2023	7	1										PulseNet Next Generation Subtyping Methods Unit	Escherichia coli								PRJNA292663	SRP161673		SAMN36890903	SRS18548118	2023-08-15	2023-08-08	ESC_GB5240AA	Assembled	49.4	120805	4951040	Escherichia coli / Shigella;93.86%	124	1628	ESC_LC0268AA_AS	5.1
ESC_GB5440AA	FSIS12323967	SRR25521838;ILLUMINA;Paired;;SRX21252069;SRA	Livestock	Bovine	Animal-Cattle-Heifer (cecal)	2023				North America	United States	Nebraska						United States Department of Agriculture, Food Safety and Inspection Service	Escherichia coli								PRJNA292667	SRP066916		SAMN36841113	SRS18506282	2023-08-15	2023-08-04	ESC_GB5440AA	Assembled	61.5	111437	4633895	Escherichia coli / Shigella;94.98%	111	5241	ESC_LC0468AA_AS	5.1
